r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
12.0,2.0,695,0.134,-7.5252,-5230.02,15m,validation,0.65,867
15.0,0.25,695,0.296,-1.6347,-1136.09,15m,validation,0.65,867
15.0,0.5,695,0.212,-2.8545,-1983.88,15m,validation,0.65,867
15.0,0.75,695,0.17,-3.7665,-2617.7,15m,validation,0.65,867
15.0,1.0,695,0.144,-4.6043,-3200.01,15m,validation,0.65,867
15.0,1.5,695,0.127,-6.2233,-4325.2,15m,validation,0.65,867
15.0,2.0,695,0.115,-7.6355,-5306.67,15m,validation,0.65,867
20.0,0.25,695,0.296,-1.6246,-1129.11,15m,validation,0.65,867
20.0,0.5,695,0.212,-2.7895,-1938.68,15m,validation,0.65,867
20.0,0.75,695,0.168,-3.7001,-2571.55,15m,validation,0.65,867
20.0,1.0,695,0.141,-4.5415,-3156.35,15m,validation,0.65,867
20.0,1.5,695,0.122,-6.1448,-4270.66,15m,validation,0.65,867
20.0,2.0,695,0.109,-7.6271,-5300.86,15m,validation,0.65,867
5.0,0.25,692,0.335,-1.7548,-1214.29,15m,validation,0.675,867
5.0,0.5,692,0.269,-3.341,-2311.95,15m,validation,0.675,867
5.0,0.75,692,0.238,-4.4243,-3061.6,15m,validation,0.675,867
5.0,1.0,692,0.224,-5.3152,-3678.13,15m,validation,0.675,867
5.0,1.5,692,0.212,-6.7886,-4697.74,15m,validation,0.675,867
5.0,2.0,692,0.204,-8.0197,-5549.63,15m,validation,0.675,867
6.0,0.25,692,0.325,-1.5907,-1100.79,15m,validation,0.675,867
6.0,0.5,692,0.256,-3.176,-2197.81,15m,validation,0.675,867
6.0,0.75,692,0.224,-4.2492,-2940.47,15m,validation,0.675,867
6.0,1.0,692,0.207,-5.1416,-3557.99,15m,validation,0.675,867
6.0,1.5,692,0.198,-6.621,-4581.74,15m,validation,0.675,867
6.0,2.0,692,0.191,-7.855,-5435.67,15m,validation,0.675,867
7.0,0.25,692,0.316,-1.5324,-1060.41,15m,validation,0.675,867
7.0,0.5,692,0.244,-3.1034,-2147.55,15m,validation,0.675,867
7.0,0.75,692,0.212,-4.1765,-2890.15,15m,validation,0.675,867
7.0,1.0,692,0.192,-5.071,-3509.15,15m,validation,0.675,867
7.0,1.5,692,0.185,-6.5536,-4535.09,15m,validation,0.675,867
7.0,2.0,692,0.182,-7.7896,-5390.44,15m,validation,0.675,867
8.0,0.25,692,0.314,-1.4928,-1033.03,15m,validation,0.675,867
8.0,0.5,692,0.241,-2.9933,-2071.38,15m,validation,0.675,867
8.0,0.75,692,0.21,-4.056,-2806.75,15m,validation,0.675,867
8.0,1.0,692,0.189,-4.9394,-3418.04,15m,validation,0.675,867
8.0,1.5,692,0.179,-6.4141,-4438.59,15m,validation,0.675,867
8.0,2.0,692,0.176,-7.6467,-5291.48,15m,validation,0.675,867
10.0,0.25,692,0.305,-1.4703,-1017.47,15m,validation,0.675,867
10.0,0.5,692,0.23,-2.8087,-1943.64,15m,validation,0.675,867
10.0,0.75,692,0.191,-3.8434,-2659.65,15m,validation,0.675,867
10.0,1.0,692,0.169,-4.6916,-3246.59,15m,validation,0.675,867
10.0,1.5,692,0.155,-6.1755,-4273.46,15m,validation,0.675,867
10.0,2.0,692,0.152,-7.4154,-5131.45,15m,validation,0.675,867
12.0,0.25,692,0.303,-1.4521,-1004.87,15m,validation,0.675,867
12.0,0.5,692,0.224,-2.7272,-1887.23,15m,validation,0.675,867
12.0,0.75,692,0.181,-3.6741,-2542.49,15m,validation,0.675,867
12.0,1.0,692,0.159,-4.544,-3144.45,15m,validation,0.675,867
12.0,1.5,692,0.143,-6.0678,-4198.89,15m,validation,0.675,867
12.0,2.0,692,0.136,-7.365,-5096.57,15m,validation,0.675,867
15.0,0.25,692,0.299,-1.5453,-1069.37,15m,validation,0.675,867
15.0,0.5,692,0.215,-2.7813,-1924.64,15m,validation,0.675,867
15.0,0.75,692,0.171,-3.6644,-2535.79,15m,validation,0.675,867
15.0,1.0,692,0.146,-4.4837,-3102.75,15m,validation,0.675,867
15.0,1.5,692,0.127,-6.0861,-4211.61,15m,validation,0.675,867
15.0,2.0,692,0.117,-7.4883,-5181.89,15m,validation,0.675,867
20.0,0.25,692,0.299,-1.5317,-1059.96,15m,validation,0.675,867
20.0,0.5,692,0.215,-2.7063,-1872.73,15m,validation,0.675,867
20.0,0.75,692,0.169,-3.553,-2458.67,15m,validation,0.675,867
20.0,1.0,692,0.143,-4.3751,-3027.57,15m,validation,0.675,867
20.0,1.5,692,0.123,-5.9581,-4123.01,15m,validation,0.675,867
20.0,2.0,692,0.111,-7.4277,-5139.98,15m,validation,0.675,867
5.0,0.25,687,0.339,-1.6513,-1134.46,15m,validation,0.7,867
5.0,0.5,687,0.272,-3.1716,-2178.89,15m,validation,0.7,867
5.0,0.75,687,0.249,-4.2391,-2912.23,15m,validation,0.7,867
5.0,1.0,687,0.236,-5.1213,-3518.35,15m,validation,0.7,867
5.0,1.5,687,0.224,-6.585,-4523.91,15m,validation,0.7,867
5.0,2.0,687,0.215,-7.8106,-5365.87,15m,validation,0.7,867
6.0,0.25,687,0.326,-1.5145,-1040.46,15m,validation,0.7,867
6.0,0.5,687,0.256,-3.0673,-2107.23,15m,validation,0.7,867
6.0,0.75,687,0.227,-4.136,-2841.41,15m,validation,0.7,867
6.0,1.0,687,0.214,-5.0331,-3457.72,15m,validation,0.7,867
6.0,1.5,687,0.202,-6.5157,-4476.28,15m,validation,0.7,867
6.0,2.0,687,0.195,-7.7512,-5325.09,15m,validation,0.7,867
7.0,0.25,687,0.316,-1.4522,-997.67,15m,validation,0.7,867
7.0,0.5,687,0.245,-2.9746,-2043.52,15m,validation,0.7,867
7.0,0.75,687,0.215,-4.0365,-2773.08,15m,validation,0.7,867
7.0,1.0,687,0.199,-4.9339,-3389.62,15m,validation,0.7,867
7.0,1.5,687,0.188,-6.4204,-4410.81,15m,validation,0.7,867
7.0,2.0,687,0.185,-7.6587,-5261.51,15m,validation,0.7,867
8.0,0.25,687,0.316,-1.3545,-930.56,15m,validation,0.7,867
8.0,0.5,687,0.243,-2.81,-1930.5,15m,validation,0.7,867
8.0,0.75,687,0.214,-3.8589,-2651.04,15m,validation,0.7,867
8.0,1.0,687,0.198,-4.7538,-3265.85,15m,validation,0.7,867
8.0,1.5,687,0.186,-6.2354,-4283.69,15m,validation,0.7,867
8.0,2.0,687,0.183,-7.4708,-5132.47,15m,validation,0.7,867
10.0,0.25,687,0.304,-1.3909,-955.55,15m,validation,0.7,867
10.0,0.5,687,0.229,-2.7071,-1859.77,15m,validation,0.7,867
10.0,0.75,687,0.194,-3.7125,-2550.5,15m,validation,0.7,867
10.0,1.0,687,0.178,-4.5805,-3146.81,15m,validation,0.7,867
10.0,1.5,687,0.16,-6.07,-4170.1,15m,validation,0.7,867
10.0,2.0,687,0.157,-7.3084,-5020.85,15m,validation,0.7,867
12.0,0.25,687,0.303,-1.3679,-939.77,15m,validation,0.7,867
12.0,0.5,687,0.223,-2.6201,-1799.98,15m,validation,0.7,867
12.0,0.75,687,0.182,-3.5719,-2453.9,15m,validation,0.7,867
12.0,1.0,687,0.164,-4.4212,-3037.35,15m,validation,0.7,867
12.0,1.5,687,0.146,-5.9303,-4074.1,15m,validation,0.7,867
12.0,2.0,687,0.141,-7.2213,-4961.03,15m,validation,0.7,867
15.0,0.25,687,0.298,-1.4571,-1001.04,15m,validation,0.7,867
15.0,0.5,687,0.214,-2.6722,-1835.78,15m,validation,0.7,867
15.0,0.75,687,0.172,-3.5351,-2428.62,15m,validation,0.7,867
15.0,1.0,687,0.151,-4.3347,-2977.96,15m,validation,0.7,867
15.0,1.5,687,0.131,-5.9379,-4079.31,15m,validation,0.7,867
15.0,2.0,687,0.122,-7.3576,-5054.69,15m,validation,0.7,867
20.0,0.25,687,0.298,-1.4434,-991.64,15m,validation,0.7,867
20.0,0.5,687,0.214,-2.5944,-1782.36,15m,validation,0.7,867
20.0,0.75,687,0.17,-3.4532,-2372.35,15m,validation,0.7,867
20.0,1.0,687,0.148,-4.2616,-2927.74,15m,validation,0.7,867
20.0,1.5,687,0.125,-5.8437,-4014.63,15m,validation,0.7,867
20.0,2.0,687,0.115,-7.2913,-5009.15,15m,validation,0.7,867
5.0,0.25,645,0.389,-0.3553,-229.18,15m,holdout,0.3,776
5.0,0.5,645,0.335,-1.5631,-1008.22,15m,holdout,0.3,776
5.0,0.75,645,0.305,-2.595,-1673.8,15m,holdout,0.3,776
5.0,1.0,645,0.296,-3.5008,-2258.02,15m,holdout,0.3,776
5.0,1.5,645,0.273,-4.929,-3179.19,15m,holdout,0.3,776
5.0,2.0,645,0.264,-6.0782,-3920.44,15m,holdout,0.3,776
6.0,0.25,645,0.377,-0.2674,-172.48,15m,holdout,0.3,776
6.0,0.5,645,0.318,-1.5488,-998.96,15m,holdout,0.3,776
6.0,0.75,645,0.288,-2.6106,-1683.86,15m,holdout,0.3,776
6.0,1.0,645,0.278,-3.5107,-2264.43,15m,holdout,0.3,776
6.0,1.5,645,0.25,-4.936,-3183.75,15m,holdout,0.3,776
6.0,2.0,645,0.237,-6.2004,-3999.26,15m,holdout,0.3,776
7.0,0.25,645,0.374,-0.1314,-84.75,15m,holdout,0.3,776
7.0,0.5,645,0.313,-1.3155,-848.53,15m,holdout,0.3,776
7.0,0.75,645,0.278,-2.3355,-1506.37,15m,holdout,0.3,776
7.0,1.0,645,0.267,-3.2591,-2102.11,15m,holdout,0.3,776
7.0,1.5,645,0.234,-4.7085,-3036.97,15m,holdout,0.3,776
7.0,2.0,645,0.222,-5.979,-3856.43,15m,holdout,0.3,776
8.0,0.25,645,0.374,-0.0684,-44.13,15m,holdout,0.3,776
8.0,0.5,645,0.309,-1.1846,-764.07,15m,holdout,0.3,776
8.0,0.75,645,0.273,-2.2276,-1436.79,15m,holdout,0.3,776
8.0,1.0,645,0.26,-3.1298,-2018.75,15m,holdout,0.3,776
8.0,1.5,645,0.22,-4.5361,-2925.78,15m,holdout,0.3,776
8.0,2.0,645,0.206,-5.8096,-3747.17,15m,holdout,0.3,776
10.0,0.25,645,0.372,-0.068,-43.85,15m,holdout,0.3,776
10.0,0.5,645,0.304,-1.1372,-733.47,15m,holdout,0.3,776
10.0,0.75,645,0.268,-2.1444,-1383.12,15m,holdout,0.3,776
10.0,1.0,645,0.25,-3.0599,-1973.62,15m,holdout,0.3,776
10.0,1.5,645,0.206,-4.4657,-2880.4,15m,holdout,0.3,776
10.0,2.0,645,0.191,-5.7381,-3701.09,15m,holdout,0.3,776
12.0,0.25,645,0.366,-0.1284,-82.85,15m,holdout,0.3,776
12.0,0.5,645,0.298,-1.1494,-741.35,15m,holdout,0.3,776
12.0,0.75,645,0.262,-2.1296,-1373.6,15m,holdout,0.3,776
12.0,1.0,645,0.239,-3.1634,-2040.42,15m,holdout,0.3,776
12.0,1.5,645,0.194,-4.5223,-2916.9,15m,holdout,0.3,776
12.0,2.0,645,0.178,-5.7356,-3699.45,15m,holdout,0.3,776
15.0,0.25,645,0.366,-0.1161,-74.87,15m,holdout,0.3,776
15.0,0.5,645,0.298,-1.0974,-707.85,15m,holdout,0.3,776
15.0,0.75,645,0.262,-2.0447,-1318.82,15m,holdout,0.3,776
15.0,1.0,645,0.239,-3.0781,-1985.36,15m,holdout,0.3,776
15.0,1.5,645,0.191,-4.4713,-2884.01,15m,holdout,0.3,776
15.0,2.0,645,0.171,-5.6791,-3663.01,15m,holdout,0.3,776
20.0,0.25,645,0.364,-0.2023,-130.5,15m,holdout,0.3,776
20.0,0.5,645,0.295,-1.1998,-773.88,15m,holdout,0.3,776
20.0,0.75,645,0.259,-2.1774,-1404.44,15m,holdout,0.3,776
20.0,1.0,645,0.236,-3.1911,-2058.25,15m,holdout,0.3,776
20.0,1.5,645,0.186,-4.5314,-2922.77,15m,holdout,0.3,776
20.0,2.0,645,0.163,-5.6663,-3654.76,15m,holdout,0.3,776
5.0,0.25,643,0.389,-0.3376,-217.06,15m,holdout,0.325,776
5.0,0.5,643,0.333,-1.5528,-998.43,15m,holdout,0.325,776
5.0,0.75,643,0.305,-2.566,-1649.94,15m,holdout,0.325,776
5.0,1.0,643,0.292,-3.4612,-2225.55,15m,holdout,0.325,776
5.0,1.5,643,0.269,-4.8903,-3144.44,15m,holdout,0.325,776
5.0,2.0,643,0.261,-6.0381,-3882.52,15m,holdout,0.325,776
6.0,0.25,643,0.379,-0.281,-180.69,15m,holdout,0.325,776
6.0,0.5,643,0.319,-1.5524,-998.2,15m,holdout,0.325,776
6.0,0.75,643,0.291,-2.6036,-1674.13,15m,holdout,0.325,776
6.0,1.0,643,0.277,-3.5033,-2252.63,15m,holdout,0.325,776
6.0,1.5,643,0.249,-4.9243,-3166.32,15m,holdout,0.325,776
6.0,2.0,643,0.236,-6.1854,-3977.19,15m,holdout,0.325,776
7.0,0.25,643,0.373,-0.1591,-102.3,15m,holdout,0.325,776
7.0,0.5,643,0.311,-1.3615,-875.47,15m,holdout,0.325,776
7.0,0.75,643,0.278,-2.3968,-1541.15,15m,holdout,0.325,776
7.0,1.0,643,0.264,-3.3329,-2143.08,15m,holdout,0.325,776
7.0,1.5,643,0.232,-4.787,-3078.03,15m,holdout,0.325,776
7.0,2.0,643,0.219,-6.0599,-3896.49,15m,holdout,0.325,776
8.0,0.25,643,0.373,-0.096,-61.76,15m,holdout,0.325,776
8.0,0.5,643,0.306,-1.2477,-802.26,15m,holdout,0.325,776
8.0,0.75,643,0.272,-2.3165,-1489.54,15m,holdout,0.325,776
8.0,1.0,643,0.257,-3.2409,-2083.88,15m,holdout,0.325,776
8.0,1.5,643,0.216,-4.657,-2994.46,15m,holdout,0.325,776
8.0,2.0,643,0.202,-5.9321,-3814.32,15m,holdout,0.325,776
10.0,0.25,643,0.373,-0.062,-39.89,15m,holdout,0.325,776
10.0,0.5,643,0.305,-1.1383,-731.93,15m,holdout,0.325,776
10.0,0.75,643,0.271,-2.1614,-1389.81,15m,holdout,0.325,776
10.0,1.0,643,0.249,-3.0902,-1986.98,15m,holdout,0.325,776
10.0,1.5,643,0.205,-4.513,-2901.87,15m,holdout,0.325,776
10.0,2.0,643,0.19,-5.7883,-3721.87,15m,holdout,0.325,776
12.0,0.25,643,0.365,-0.1413,-90.85,15m,holdout,0.325,776
12.0,0.5,643,0.297,-1.1697,-752.1,15m,holdout,0.325,776
12.0,0.75,643,0.263,-2.1648,-1391.99,15m,holdout,0.325,776
12.0,1.0,643,0.236,-3.2027,-2059.33,15m,holdout,0.325,776
12.0,1.5,643,0.191,-4.5948,-2954.43,15m,holdout,0.325,776
12.0,2.0,643,0.176,-5.833,-3750.62,15m,holdout,0.325,776
15.0,0.25,643,0.365,-0.1274,-81.94,15m,holdout,0.325,776
15.0,0.5,643,0.297,-1.1103,-713.94,15m,holdout,0.325,776
15.0,0.75,643,0.263,-2.0448,-1314.79,15m,holdout,0.325,776
15.0,1.0,643,0.236,-3.0663,-1971.64,15m,holdout,0.325,776
15.0,1.5,643,0.19,-4.4976,-2891.95,15m,holdout,0.325,776
15.0,2.0,643,0.17,-5.6759,-3649.62,15m,holdout,0.325,776
20.0,0.25,643,0.364,-0.2137,-137.43,15m,holdout,0.325,776
20.0,0.5,643,0.294,-1.2111,-778.75,15m,holdout,0.325,776
20.0,0.75,643,0.26,-2.199,-1413.95,15m,holdout,0.325,776
20.0,1.0,643,0.233,-3.2144,-2066.89,15m,holdout,0.325,776
20.0,1.5,643,0.184,-4.6089,-2963.5,15m,holdout,0.325,776
20.0,2.0,643,0.16,-5.7277,-3682.91,15m,holdout,0.325,776
5.0,0.25,643,0.384,-0.4077,-262.13,15m,holdout,0.35,776
5.0,0.5,643,0.328,-1.6438,-1056.98,15m,holdout,0.35,776
5.0,0.75,643,0.302,-2.6558,-1707.65,15m,holdout,0.35,776
5.0,1.0,643,0.289,-3.5377,-2274.73,15m,holdout,0.35,776
5.0,1.5,643,0.271,-4.9631,-3191.3,15m,holdout,0.35,776
5.0,2.0,643,0.26,-6.11,-3928.72,15m,holdout,0.35,776
6.0,0.25,643,0.375,-0.3302,-212.32,15m,holdout,0.35,776
6.0,0.5,643,0.314,-1.6047,-1031.84,15m,holdout,0.35,776
6.0,0.75,643,0.288,-2.6509,-1704.56,15m,holdout,0.35,776
6.0,1.0,643,0.272,-3.5315,-2270.77,15m,holdout,0.35,776
6.0,1.5,643,0.25,-4.9531,-3184.81,15m,holdout,0.35,776
6.0,2.0,643,0.236,-6.2339,-4008.37,15m,holdout,0.35,776
7.0,0.25,643,0.37,-0.2231,-143.44,15m,holdout,0.35,776
7.0,0.5,643,0.306,-1.402,-901.49,15m,holdout,0.35,776
7.0,0.75,643,0.277,-2.4261,-1559.98,15m,holdout,0.35,776
7.0,1.0,643,0.261,-3.358,-2159.18,15m,holdout,0.35,776
7.0,1.5,643,0.233,-4.8122,-3094.23,15m,holdout,0.35,776
7.0,2.0,643,0.219,-6.0837,-3911.79,15m,holdout,0.35,776
8.0,0.25,643,0.37,-0.1255,-80.67,15m,holdout,0.35,776
8.0,0.5,643,0.303,-1.2719,-817.86,15m,holdout,0.35,776
8.0,0.75,643,0.271,-2.3441,-1507.26,15m,holdout,0.35,776
8.0,1.0,643,0.253,-3.268,-2101.33,15m,holdout,0.35,776
8.0,1.5,643,0.218,-4.6839,-3011.74,15m,holdout,0.35,776
8.0,2.0,643,0.202,-5.9584,-3831.25,15m,holdout,0.35,776
10.0,0.25,643,0.37,-0.1005,-64.59,15m,holdout,0.35,776
10.0,0.5,643,0.3,-1.1693,-751.89,15m,holdout,0.35,776
10.0,0.75,643,0.267,-2.1874,-1406.5,15m,holdout,0.35,776
10.0,1.0,643,0.244,-3.1179,-2004.8,15m,holdout,0.35,776
10.0,1.5,643,0.205,-4.5457,-2922.86,15m,holdout,0.35,776
10.0,2.0,643,0.188,-5.821,-3742.88,15m,holdout,0.35,776
12.0,0.25,643,0.362,-0.1809,-116.3,15m,holdout,0.35,776
12.0,0.5,643,0.292,-1.2013,-772.42,15m,holdout,0.35,776
12.0,0.75,643,0.26,-2.1866,-1406.02,15m,holdout,0.35,776
12.0,1.0,643,0.232,-3.2215,-2071.4,15m,holdout,0.35,776
12.0,1.5,643,0.191,-4.6133,-2966.32,15m,holdout,0.35,776
12.0,2.0,643,0.174,-5.8509,-3762.11,15m,holdout,0.35,776
15.0,0.25,643,0.362,-0.1689,-108.63,15m,holdout,0.35,776
15.0,0.5,643,0.292,-1.1518,-740.63,15m,holdout,0.35,776
15.0,0.75,643,0.26,-2.0873,-1342.12,15m,holdout,0.35,776
15.0,1.0,643,0.232,-3.1148,-2002.8,15m,holdout,0.35,776
15.0,1.5,643,0.19,-4.5643,-2934.83,15m,holdout,0.35,776
15.0,2.0,643,0.168,-5.7582,-3702.52,15m,holdout,0.35,776
20.0,0.25,643,0.361,-0.255,-163.96,15m,holdout,0.35,776
20.0,0.5,643,0.289,-1.2508,-804.28,15m,holdout,0.35,776
20.0,0.75,643,0.257,-2.2352,-1437.24,15m,holdout,0.35,776
20.0,1.0,643,0.229,-3.2544,-2092.61,15m,holdout,0.35,776
20.0,1.5,643,0.184,-4.6686,-3001.88,15m,holdout,0.35,776
20.0,2.0,643,0.159,-5.8055,-3732.93,15m,holdout,0.35,776
5.0,0.25,640,0.389,-0.3086,-197.53,15m,holdout,0.375,776
5.0,0.5,640,0.334,-1.5063,-964.0,15m,holdout,0.375,776
5.0,0.75,640,0.306,-2.5078,-1604.99,15m,holdout,0.375,776
5.0,1.0,640,0.297,-3.385,-2166.37,15m,holdout,0.375,776
5.0,1.5,640,0.278,-4.8056,-3075.56,15m,holdout,0.375,776
5.0,2.0,640,0.27,-5.9498,-3807.88,15m,holdout,0.375,776
6.0,0.25,640,0.378,-0.2317,-148.27,15m,holdout,0.375,776
6.0,0.5,640,0.322,-1.4234,-911.0,15m,holdout,0.375,776
6.0,0.75,640,0.294,-2.4581,-1573.21,15m,holdout,0.375,776
6.0,1.0,640,0.28,-3.336,-2135.02,15m,holdout,0.375,776
6.0,1.5,640,0.258,-4.7593,-3045.95,15m,holdout,0.375,776
6.0,2.0,640,0.247,-6.0384,-3864.6,15m,holdout,0.375,776
7.0,0.25,640,0.373,-0.1305,-83.51,15m,holdout,0.375,776
7.0,0.5,640,0.311,-1.2768,-817.17,15m,holdout,0.375,776
7.0,0.75,640,0.281,-2.2827,-1460.93,15m,holdout,0.375,776
7.0,1.0,640,0.266,-3.2198,-2060.67,15m,holdout,0.375,776
7.0,1.5,640,0.239,-4.6693,-2988.36,15m,holdout,0.375,776
7.0,2.0,640,0.228,-5.9372,-3799.8,15m,holdout,0.375,776
8.0,0.25,640,0.373,-0.0184,-11.75,15m,holdout,0.375,776
8.0,0.5,640,0.308,-1.1442,-732.32,15m,holdout,0.375,776
8.0,0.75,640,0.275,-2.2194,-1420.39,15m,holdout,0.375,776
8.0,1.0,640,0.258,-3.1479,-2014.69,15m,holdout,0.375,776
8.0,1.5,640,0.222,-4.5665,-2922.58,15m,holdout,0.375,776
8.0,2.0,640,0.209,-5.842,-3738.85,15m,holdout,0.375,776
10.0,0.25,640,0.373,0.0156,9.98,15m,holdout,0.375,776
10.0,0.5,640,0.305,-1.0198,-652.68,15m,holdout,0.375,776
10.0,0.75,640,0.27,-2.0896,-1337.37,15m,holdout,0.375,776
10.0,1.0,640,0.248,-2.9457,-1885.27,15m,holdout,0.375,776
10.0,1.5,640,0.208,-4.326,-2768.66,15m,holdout,0.375,776
10.0,2.0,640,0.194,-5.5824,-3572.7,15m,holdout,0.375,776
12.0,0.25,640,0.366,-0.064,-40.96,15m,holdout,0.375,776
12.0,0.5,640,0.297,-1.0368,-663.56,15m,holdout,0.375,776
12.0,0.75,640,0.262,-2.0193,-1292.33,15m,holdout,0.375,776
12.0,1.0,640,0.238,-3.0327,-1940.9,15m,holdout,0.375,776
12.0,1.5,640,0.195,-4.4065,-2820.17,15m,holdout,0.375,776
12.0,2.0,640,0.181,-5.6379,-3608.26,15m,holdout,0.375,776
15.0,0.25,640,0.366,-0.052,-33.29,15m,holdout,0.375,776
15.0,0.5,640,0.297,-0.9941,-636.23,15m,holdout,0.375,776
15.0,0.75,640,0.262,-1.9775,-1265.63,15m,holdout,0.375,776
15.0,1.0,640,0.236,-3.0343,-1941.98,15m,holdout,0.375,776
15.0,1.5,640,0.192,-4.4716,-2861.82,15m,holdout,0.375,776
15.0,2.0,640,0.172,-5.6665,-3626.55,15m,holdout,0.375,776
20.0,0.25,640,0.364,-0.1383,-88.48,15m,holdout,0.375,776
20.0,0.5,640,0.294,-1.0897,-697.39,15m,holdout,0.375,776
20.0,0.75,640,0.259,-2.114,-1352.96,15m,holdout,0.375,776
20.0,1.0,640,0.233,-3.1635,-2024.62,15m,holdout,0.375,776
20.0,1.5,640,0.186,-4.5892,-2937.06,15m,holdout,0.375,776
20.0,2.0,640,0.162,-5.7309,-3667.8,15m,holdout,0.375,776
5.0,0.25,640,0.384,-0.3667,-234.67,15m,holdout,0.4,776
5.0,0.5,640,0.333,-1.5695,-1004.47,15m,holdout,0.4,776
5.0,0.75,640,0.303,-2.5641,-1641.03,15m,holdout,0.4,776
5.0,1.0,640,0.294,-3.4436,-2203.9,15m,holdout,0.4,776
5.0,1.5,640,0.272,-4.866,-3114.24,15m,holdout,0.4,776
5.0,2.0,640,0.264,-6.0128,-3848.21,15m,holdout,0.4,776
6.0,0.25,640,0.375,-0.2374,-151.93,15m,holdout,0.4,776
6.0,0.5,640,0.322,-1.4142,-905.06,15m,holdout,0.4,776
6.0,0.75,640,0.292,-2.4502,-1568.12,15m,holdout,0.4,776
6.0,1.0,640,0.28,-3.3307,-2131.63,15m,holdout,0.4,776
6.0,1.5,640,0.253,-4.7595,-3046.07,15m,holdout,0.4,776
6.0,2.0,640,0.242,-6.0302,-3859.33,15m,holdout,0.4,776
7.0,0.25,640,0.369,-0.1781,-114.01,15m,holdout,0.4,776
7.0,0.5,640,0.311,-1.3164,-842.48,15m,holdout,0.4,776
7.0,0.75,640,0.28,-2.3124,-1479.94,15m,holdout,0.4,776
7.0,1.0,640,0.267,-3.247,-2078.06,15m,holdout,0.4,776
7.0,1.5,640,0.238,-4.7098,-3014.28,15m,holdout,0.4,776
7.0,2.0,640,0.227,-6.0258,-3856.49,15m,holdout,0.4,776
8.0,0.25,640,0.369,-0.0657,-42.04,15m,holdout,0.4,776
8.0,0.5,640,0.306,-1.1846,-758.14,15m,holdout,0.4,776
8.0,0.75,640,0.272,-2.2526,-1441.69,15m,holdout,0.4,776
8.0,1.0,640,0.258,-3.179,-2034.56,15m,holdout,0.4,776
8.0,1.5,640,0.22,-4.6182,-2955.68,15m,holdout,0.4,776
8.0,2.0,640,0.208,-5.9258,-3792.49,15m,holdout,0.4,776
10.0,0.25,640,0.369,-0.0251,-16.07,15m,holdout,0.4,776
10.0,0.5,640,0.303,-1.0718,-685.94,15m,holdout,0.4,776
10.0,0.75,640,0.269,-2.0927,-1339.34,15m,holdout,0.4,776
10.0,1.0,640,0.25,-2.9539,-1890.48,15m,holdout,0.4,776
10.0,1.5,640,0.206,-4.3136,-2760.71,15m,holdout,0.4,776
10.0,2.0,640,0.192,-5.6003,-3584.22,15m,holdout,0.4,776
12.0,0.25,640,0.361,-0.104,-66.53,15m,holdout,0.4,776
12.0,0.5,640,0.295,-1.0874,-695.92,15m,holdout,0.4,776
12.0,0.75,640,0.259,-2.0864,-1335.33,15m,holdout,0.4,776
12.0,1.0,640,0.238,-3.1133,-1992.5,15m,holdout,0.4,776
12.0,1.5,640,0.192,-4.4845,-2870.08,15m,holdout,0.4,776
12.0,2.0,640,0.178,-5.7603,-3686.61,15m,holdout,0.4,776
15.0,0.25,640,0.361,-0.0921,-58.97,15m,holdout,0.4,776
15.0,0.5,640,0.295,-1.0445,-668.46,15m,holdout,0.4,776
15.0,0.75,640,0.259,-2.0281,-1298.01,15m,holdout,0.4,776
15.0,1.0,640,0.236,-3.0934,-1979.81,15m,holdout,0.4,776
15.0,1.5,640,0.191,-4.5211,-2893.47,15m,holdout,0.4,776
15.0,2.0,640,0.17,-5.7617,-3687.49,15m,holdout,0.4,776
20.0,0.25,640,0.359,-0.1774,-113.52,15m,holdout,0.4,776
20.0,0.5,640,0.292,-1.1352,-726.56,15m,holdout,0.4,776
20.0,0.75,640,0.256,-2.1732,-1390.88,15m,holdout,0.4,776
20.0,1.0,640,0.233,-3.2375,-2071.97,15m,holdout,0.4,776
20.0,1.5,640,0.183,-4.6529,-2977.83,15m,holdout,0.4,776
20.0,2.0,640,0.159,-5.834,-3733.76,15m,holdout,0.4,776
5.0,0.25,640,0.383,-0.402,-257.29,15m,holdout,0.425,776
5.0,0.5,640,0.333,-1.6518,-1057.12,15m,holdout,0.425,776
5.0,0.75,640,0.303,-2.6574,-1700.7,15m,holdout,0.425,776
5.0,1.0,640,0.292,-3.5454,-2269.06,15m,holdout,0.425,776
5.0,1.5,640,0.27,-4.9732,-3182.83,15m,holdout,0.425,776
5.0,2.0,640,0.262,-6.1223,-3918.3,15m,holdout,0.425,776
6.0,0.25,640,0.373,-0.2612,-167.18,15m,holdout,0.425,776
6.0,0.5,640,0.322,-1.4458,-925.33,15m,holdout,0.425,776
6.0,0.75,640,0.292,-2.4723,-1582.26,15m,holdout,0.425,776
6.0,1.0,640,0.278,-3.3476,-2142.46,15m,holdout,0.425,776
6.0,1.5,640,0.25,-4.7705,-3053.1,15m,holdout,0.425,776
6.0,2.0,640,0.242,-6.0406,-3865.97,15m,holdout,0.425,776
7.0,0.25,640,0.367,-0.1954,-125.05,15m,holdout,0.425,776
7.0,0.5,640,0.311,-1.3777,-881.74,15m,holdout,0.425,776
7.0,0.75,640,0.28,-2.3918,-1530.75,15m,holdout,0.425,776
