final_balance,total_return_pct,max_dd_pct,calmar,n_closed,ob_w,mb_w,bb_w,ob_cap,mb_cap,bb_cap,global_cap
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,2,1,1,3
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,2,1,1,4
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,2,1,1,6
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,2,1,1,8
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,2,1,2,3
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,2,1,2,4
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,2,1,2,6
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,2,1,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,2,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,2,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,2,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,2,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,2,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,2,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,2,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,2,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,3,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,3,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,3,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,2,3,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,3,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,3,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,3,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,2,3,2,8
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,3,1,1,3
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,3,1,1,4
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,3,1,1,6
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,3,1,1,8
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,3,1,2,3
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,3,1,2,4
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,3,1,2,6
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,3,1,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,2,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,2,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,2,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,2,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,2,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,2,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,2,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,2,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,3,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,3,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,3,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,3,3,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,3,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,3,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,3,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,3,3,2,8
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,4,1,1,3
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,4,1,1,4
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,4,1,1,6
12574.3,25.74,1.5,17.179,3940,0.1,0.15,0.2,4,1,1,8
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,4,1,2,3
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,4,1,2,4
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,4,1,2,6
12583.2,25.83,1.5,17.238,3942,0.1,0.15,0.2,4,1,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,2,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,2,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,2,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,2,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,2,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,2,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,2,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,2,2,8
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,3,1,3
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,3,1,4
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,3,1,6
12637.0,26.37,1.64,16.062,3966,0.1,0.15,0.2,4,3,1,8
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,3,2,3
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,3,2,4
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,3,2,6
12645.9,26.46,1.64,16.116,3968,0.1,0.15,0.2,4,3,2,8
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,2,1,1,3
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,2,1,1,4
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,2,1,1,6
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,2,1,1,8
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,2,1,2,3
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,2,1,2,4
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,2,1,2,6
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,2,1,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,2,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,2,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,2,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,2,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,2,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,2,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,2,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,2,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,3,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,3,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,3,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,2,3,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,3,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,3,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,3,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,2,3,2,8
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,3,1,1,3
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,3,1,1,4
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,3,1,1,6
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,3,1,1,8
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,3,1,2,3
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,3,1,2,4
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,3,1,2,6
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,3,1,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,2,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,2,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,2,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,2,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,2,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,2,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,2,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,2,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,3,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,3,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,3,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,3,3,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,3,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,3,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,3,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,3,3,2,8
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,4,1,1,3
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,4,1,1,4
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,4,1,1,6
13080.8,30.81,2.07,14.878,3940,0.1,0.15,0.4,4,1,1,8
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,4,1,2,3
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,4,1,2,4
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,4,1,2,6
13099.3,30.99,2.07,14.967,3942,0.1,0.15,0.4,4,1,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,2,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,2,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,2,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,2,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,2,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,2,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,2,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,2,2,8
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,3,1,3
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,3,1,4
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,3,1,6
13146.0,31.46,2.21,14.215,3966,0.1,0.15,0.4,4,3,1,8
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,3,2,3
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,3,2,4
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,3,2,6
13164.6,31.65,2.21,14.299,3968,0.1,0.15,0.4,4,3,2,8
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,2,1,1,3
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,2,1,1,4
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,2,1,1,6
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,2,1,1,8
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,2,1,2,3
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,2,1,2,4
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,2,1,2,6
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,2,1,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,2,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,2,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,2,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,2,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,2,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,2,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,2,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,2,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,3,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,3,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,3,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,2,3,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,3,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,3,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,3,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,2,3,2,8
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,3,1,1,3
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,3,1,1,4
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,3,1,1,6
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,3,1,1,8
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,3,1,2,3
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,3,1,2,4
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,3,1,2,6
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,3,1,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,2,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,2,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,2,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,2,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,2,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,2,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,2,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,2,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,3,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,3,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,3,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,3,3,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,3,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,3,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,3,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,3,3,2,8
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,4,1,1,3
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,4,1,1,4
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,4,1,1,6
13736.0,37.36,2.78,13.42,3940,0.1,0.15,0.65,4,1,1,8
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,4,1,2,3
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,4,1,2,4
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,4,1,2,6
13767.5,37.68,2.78,13.534,3942,0.1,0.15,0.65,4,1,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,2,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,2,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,2,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,2,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,2,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,2,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,2,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,2,2,8
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,3,1,3
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,3,1,4
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,3,1,6
13804.4,38.04,2.93,13.006,3966,0.1,0.15,0.65,4,3,1,8
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,3,2,3
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,3,2,4
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,3,2,6
13836.1,38.36,2.93,13.114,3968,0.1,0.15,0.65,4,3,2,8
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,2,1,1,3
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,2,1,1,4
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,2,1,1,6
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,2,1,1,8
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,2,1,2,3
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,2,1,2,4
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,2,1,2,6
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,2,1,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,2,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,2,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,2,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,2,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,2,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,2,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,2,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,2,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,3,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,3,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,3,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,2,3,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,3,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,3,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,3,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,2,3,2,8
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,3,1,1,3
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,3,1,1,4
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,3,1,1,6
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,3,1,1,8
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,3,1,2,3
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,3,1,2,4
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,3,1,2,6
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,3,1,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,2,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,2,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,2,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,2,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,2,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,2,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,2,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,2,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,3,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,3,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,3,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,3,3,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,3,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,3,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,3,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,3,3,2,8
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,4,1,1,3
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,4,1,1,4
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,4,1,1,6
14416.1,44.16,3.52,12.545,3940,0.1,0.15,0.9,4,1,1,8
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,4,1,2,3
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,4,1,2,4
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,4,1,2,6
14461.9,44.62,3.52,12.676,3942,0.1,0.15,0.9,4,1,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,2,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,2,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,2,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,2,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,2,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,2,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,2,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,2,2,8
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,3,1,3
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,3,1,4
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,3,1,6
14487.9,44.88,3.63,12.347,3966,0.1,0.15,0.9,4,3,1,8
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,3,2,3
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,3,2,4
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,3,2,6
14534.0,45.34,3.63,12.474,3968,0.1,0.15,0.9,4,3,2,8
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,2,1,1,3
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,2,1,1,4
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,2,1,1,6
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,2,1,1,8
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,2,1,2,3
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,2,1,2,4
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,2,1,2,6
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,2,1,2,8
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,2,1,3
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,2,1,4
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,2,1,6
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,2,1,8
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,2,2,3
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,2,2,4
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,2,2,6
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,2,2,8
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,3,1,3
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,3,1,4
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,3,1,6
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,2,3,1,8
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,3,2,3
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,3,2,4
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,3,2,6
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,2,3,2,8
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,3,1,1,3
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,3,1,1,4
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,3,1,1,6
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,3,1,1,8
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,3,1,2,3
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,3,1,2,4
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,3,1,2,6
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,3,1,2,8
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,2,1,3
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,2,1,4
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,2,1,6
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,2,1,8
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,2,2,3
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,2,2,4
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,2,2,6
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,2,2,8
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,3,1,3
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,3,1,4
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,3,1,6
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,3,3,1,8
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,3,2,3
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,3,2,4
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,3,2,6
15407.0,54.07,4.58,11.794,3968,0.1,0.15,1.2,3,3,2,8
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,4,1,1,3
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,4,1,1,4
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,4,1,1,6
15265.8,52.66,4.58,11.487,3940,0.1,0.15,1.2,4,1,1,8
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,4,1,2,3
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,4,1,2,4
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,4,1,2,6
15330.6,53.31,4.58,11.628,3942,0.1,0.15,1.2,4,1,2,8
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,4,2,1,3
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,4,2,1,4
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,4,2,1,6
15341.9,53.42,4.58,11.652,3966,0.1,0.15,1.2,4,2,1,8
