r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
4.0,1.5,640,0.297,-5.1346,-3286.17,15m,holdout,0.4,776
4.0,2.0,640,0.277,-6.2761,-4016.7,15m,holdout,0.4,776
4.5,0.25,640,0.389,-0.4471,-286.15,15m,holdout,0.4,776
4.5,0.5,640,0.338,-1.7494,-1119.61,15m,holdout,0.4,776
4.5,0.75,640,0.311,-2.7629,-1768.26,15m,holdout,0.4,776
4.5,1.0,640,0.302,-3.662,-2343.68,15m,holdout,0.4,776
4.5,1.5,640,0.281,-5.0814,-3252.09,15m,holdout,0.4,776
4.5,2.0,640,0.267,-6.2282,-3986.06,15m,holdout,0.4,776
5.0,0.25,640,0.384,-0.3667,-234.67,15m,holdout,0.4,776
5.0,0.5,640,0.333,-1.5695,-1004.47,15m,holdout,0.4,776
5.0,0.75,640,0.303,-2.5641,-1641.03,15m,holdout,0.4,776
5.0,1.0,640,0.294,-3.4436,-2203.9,15m,holdout,0.4,776
5.0,1.5,640,0.272,-4.866,-3114.24,15m,holdout,0.4,776
5.0,2.0,640,0.264,-6.0128,-3848.21,15m,holdout,0.4,776
1.5,0.25,640,0.473,-1.7788,-1138.43,15m,holdout,0.425,776
1.5,0.5,640,0.388,-3.0451,-1948.88,15m,holdout,0.425,776
1.5,0.75,640,0.312,-4.0011,-2560.73,15m,holdout,0.425,776
1.5,1.0,640,0.259,-4.7956,-3069.17,15m,holdout,0.425,776
1.5,1.5,640,0.183,-6.1209,-3917.39,15m,holdout,0.425,776
1.5,2.0,640,0.128,-7.2348,-4630.29,15m,holdout,0.425,776
2.0,0.25,640,0.464,-1.3696,-876.56,15m,holdout,0.425,776
2.0,0.5,640,0.422,-2.7018,-1729.14,15m,holdout,0.425,776
2.0,0.75,640,0.378,-3.7431,-2395.6,15m,holdout,0.425,776
2.0,1.0,640,0.344,-4.5501,-2912.04,15m,holdout,0.425,776
2.0,1.5,640,0.256,-5.8917,-3770.66,15m,holdout,0.425,776
2.0,2.0,640,0.184,-7.0149,-4489.52,15m,holdout,0.425,776
2.5,0.25,640,0.438,-1.2922,-827.01,15m,holdout,0.425,776
2.5,0.5,640,0.405,-2.6405,-1689.95,15m,holdout,0.425,776
2.5,0.75,640,0.37,-3.6876,-2360.05,15m,holdout,0.425,776
2.5,1.0,640,0.342,-4.4911,-2874.31,15m,holdout,0.425,776
2.5,1.5,640,0.294,-5.8463,-3741.62,15m,holdout,0.425,776
2.5,2.0,640,0.219,-6.9822,-4468.62,15m,holdout,0.425,776
3.0,0.25,640,0.423,-0.999,-639.33,15m,holdout,0.425,776
3.0,0.5,640,0.383,-2.3517,-1505.08,15m,holdout,0.425,776
3.0,0.75,640,0.361,-3.4233,-2190.94,15m,holdout,0.425,776
3.0,1.0,640,0.338,-4.2402,-2713.73,15m,holdout,0.425,776
3.0,1.5,640,0.305,-5.5875,-3576.02,15m,holdout,0.425,776
3.0,2.0,640,0.261,-6.7245,-4303.67,15m,holdout,0.425,776
3.5,0.25,640,0.406,-0.8113,-519.23,15m,holdout,0.425,776
3.5,0.5,640,0.367,-2.1393,-1369.14,15m,holdout,0.425,776
3.5,0.75,640,0.345,-3.2163,-2058.43,15m,holdout,0.425,776
3.5,1.0,640,0.331,-4.0607,-2598.85,15m,holdout,0.425,776
3.5,1.5,640,0.302,-5.4322,-3476.6,15m,holdout,0.425,776
3.5,2.0,640,0.273,-6.5811,-4211.88,15m,holdout,0.425,776
4.0,0.25,640,0.398,-0.6459,-413.38,15m,holdout,0.425,776
4.0,0.5,640,0.353,-1.8876,-1208.09,15m,holdout,0.425,776
4.0,0.75,640,0.33,-2.9175,-1867.19,15m,holdout,0.425,776
4.0,1.0,640,0.316,-3.7995,-2431.67,15m,holdout,0.425,776
4.0,1.5,640,0.294,-5.2054,-3331.45,15m,holdout,0.425,776
4.0,2.0,640,0.273,-6.3629,-4072.24,15m,holdout,0.425,776
4.5,0.25,640,0.386,-0.5022,-321.38,15m,holdout,0.425,776
4.5,0.5,640,0.336,-1.8267,-1169.1,15m,holdout,0.425,776
4.5,0.75,640,0.311,-2.8292,-1810.69,15m,holdout,0.425,776
4.5,1.0,640,0.3,-3.7127,-2376.15,15m,holdout,0.425,776
4.5,1.5,640,0.28,-5.1211,-3277.48,15m,holdout,0.425,776
4.5,2.0,640,0.266,-6.2629,-4008.29,15m,holdout,0.425,776
5.0,0.25,640,0.383,-0.402,-257.29,15m,holdout,0.425,776
5.0,0.5,640,0.333,-1.6518,-1057.12,15m,holdout,0.425,776
5.0,0.75,640,0.303,-2.6574,-1700.7,15m,holdout,0.425,776
5.0,1.0,640,0.292,-3.5454,-2269.06,15m,holdout,0.425,776
5.0,1.5,640,0.27,-4.9732,-3182.83,15m,holdout,0.425,776
5.0,2.0,640,0.262,-6.1223,-3918.3,15m,holdout,0.425,776
1.5,0.25,638,0.475,-1.6666,-1063.32,15m,holdout,0.45,776
1.5,0.5,638,0.4,-2.9311,-1870.02,15m,holdout,0.45,776
1.5,0.75,638,0.312,-3.8874,-2480.15,15m,holdout,0.45,776
1.5,1.0,638,0.259,-4.6823,-2987.28,15m,holdout,0.45,776
1.5,1.5,638,0.188,-6.0085,-3833.41,15m,holdout,0.45,776
1.5,2.0,638,0.133,-7.1232,-4544.59,15m,holdout,0.45,776
2.0,0.25,638,0.472,-1.3179,-840.85,15m,holdout,0.45,776
2.0,0.5,638,0.422,-2.6279,-1676.58,15m,holdout,0.45,776
2.0,0.75,638,0.375,-3.6641,-2337.73,15m,holdout,0.45,776
2.0,1.0,638,0.34,-4.4691,-2851.26,15m,holdout,0.45,776
2.0,1.5,638,0.254,-5.8083,-3705.72,15m,holdout,0.45,776
2.0,2.0,638,0.185,-6.9303,-4421.53,15m,holdout,0.45,776
2.5,0.25,638,0.437,-1.2904,-823.26,15m,holdout,0.45,776
2.5,0.5,638,0.403,-2.6351,-1681.17,15m,holdout,0.45,776
2.5,0.75,638,0.371,-3.6767,-2345.74,15m,holdout,0.45,776
2.5,1.0,638,0.343,-4.4772,-2856.45,15m,holdout,0.45,776
2.5,1.5,638,0.288,-5.8315,-3720.52,15m,holdout,0.45,776
2.5,2.0,638,0.221,-6.9653,-4443.86,15m,holdout,0.45,776
3.0,0.25,638,0.425,-0.9904,-631.85,15m,holdout,0.45,776
3.0,0.5,638,0.382,-2.335,-1489.72,15m,holdout,0.45,776
3.0,0.75,638,0.359,-3.4017,-2170.26,15m,holdout,0.45,776
3.0,1.0,638,0.34,-4.2175,-2690.78,15m,holdout,0.45,776
3.0,1.5,638,0.303,-5.5722,-3555.04,15m,holdout,0.45,776
3.0,2.0,638,0.263,-6.7149,-4284.11,15m,holdout,0.45,776
3.5,0.25,638,0.406,-0.841,-536.58,15m,holdout,0.45,776
3.5,0.5,638,0.364,-2.1619,-1379.29,15m,holdout,0.45,776
3.5,0.75,638,0.342,-3.2519,-2074.72,15m,holdout,0.45,776
3.5,1.0,638,0.329,-4.0863,-2607.04,15m,holdout,0.45,776
3.5,1.5,638,0.299,-5.4539,-3479.6,15m,holdout,0.45,776
3.5,2.0,638,0.271,-6.5996,-4210.53,15m,holdout,0.45,776
4.0,0.25,638,0.4,-0.674,-430.0,15m,holdout,0.45,776
4.0,0.5,638,0.354,-1.924,-1227.51,15m,holdout,0.45,776
4.0,0.75,638,0.328,-2.95,-1882.13,15m,holdout,0.45,776
4.0,1.0,638,0.315,-3.8312,-2444.31,15m,holdout,0.45,776
4.0,1.5,638,0.293,-5.2395,-3342.82,15m,holdout,0.45,776
4.0,2.0,638,0.274,-6.3969,-4081.21,15m,holdout,0.45,776
4.5,0.25,638,0.386,-0.5765,-367.79,15m,holdout,0.45,776
4.5,0.5,638,0.337,-1.7737,-1131.6,15m,holdout,0.45,776
4.5,0.75,638,0.307,-2.7865,-1777.78,15m,holdout,0.45,776
4.5,1.0,638,0.298,-3.6752,-2344.8,15m,holdout,0.45,776
4.5,1.5,638,0.277,-5.0865,-3245.21,15m,holdout,0.45,776
4.5,2.0,638,0.262,-6.2299,-3974.7,15m,holdout,0.45,776
5.0,0.25,638,0.382,-0.447,-285.18,15m,holdout,0.45,776
5.0,0.5,638,0.331,-1.7186,-1096.46,15m,holdout,0.45,776
5.0,0.75,638,0.298,-2.7097,-1728.82,15m,holdout,0.45,776
5.0,1.0,638,0.288,-3.5917,-2291.52,15m,holdout,0.45,776
5.0,1.5,638,0.268,-5.0006,-3190.36,15m,holdout,0.45,776
5.0,2.0,638,0.26,-6.1418,-3918.45,15m,holdout,0.45,776
1.5,0.25,636,0.473,-1.6407,-1043.5,15m,holdout,0.475,776
1.5,0.5,636,0.392,-2.8977,-1842.94,15m,holdout,0.475,776
1.5,0.75,636,0.31,-3.8372,-2440.49,15m,holdout,0.475,776
1.5,1.0,636,0.253,-4.6253,-2941.68,15m,holdout,0.475,776
1.5,1.5,636,0.189,-5.9441,-3780.42,15m,holdout,0.475,776
1.5,2.0,636,0.138,-7.0544,-4486.6,15m,holdout,0.475,776
2.0,0.25,636,0.475,-1.3306,-846.23,15m,holdout,0.475,776
2.0,0.5,636,0.421,-2.6305,-1673.0,15m,holdout,0.475,776
2.0,0.75,636,0.376,-3.6594,-2327.37,15m,holdout,0.475,776
2.0,1.0,636,0.338,-4.4614,-2837.48,15m,holdout,0.475,776
2.0,1.5,636,0.256,-5.7974,-3687.12,15m,holdout,0.475,776
2.0,2.0,636,0.179,-6.9172,-4399.35,15m,holdout,0.475,776
2.5,0.25,636,0.439,-1.2975,-825.21,15m,holdout,0.475,776
2.5,0.5,636,0.401,-2.6328,-1674.45,15m,holdout,0.475,776
2.5,0.75,636,0.369,-3.6801,-2340.56,15m,holdout,0.475,776
2.5,1.0,636,0.343,-4.5006,-2862.4,15m,holdout,0.475,776
2.5,1.5,636,0.289,-5.8557,-3724.21,15m,holdout,0.475,776
2.5,2.0,636,0.217,-6.9864,-4443.37,15m,holdout,0.475,776
3.0,0.25,636,0.428,-1.0302,-655.2,15m,holdout,0.475,776
3.0,0.5,636,0.382,-2.3698,-1507.2,15m,holdout,0.475,776
3.0,0.75,636,0.362,-3.4281,-2180.28,15m,holdout,0.475,776
3.0,1.0,636,0.343,-4.2378,-2695.22,15m,holdout,0.475,776
3.0,1.5,636,0.302,-5.5845,-3551.74,15m,holdout,0.475,776
3.0,2.0,636,0.256,-6.7225,-4275.49,15m,holdout,0.475,776
3.5,0.25,636,0.409,-0.8627,-548.67,15m,holdout,0.475,776
3.5,0.5,636,0.365,-2.1765,-1384.28,15m,holdout,0.475,776
3.5,0.75,636,0.343,-3.2583,-2072.27,15m,holdout,0.475,776
3.5,1.0,636,0.332,-4.0886,-2600.32,15m,holdout,0.475,776
3.5,1.5,636,0.3,-5.4511,-3466.88,15m,holdout,0.475,776
3.5,2.0,636,0.264,-6.5936,-4193.54,15m,holdout,0.475,776
4.0,0.25,636,0.399,-0.7292,-463.76,15m,holdout,0.475,776
4.0,0.5,636,0.352,-1.9896,-1265.41,15m,holdout,0.475,776
4.0,0.75,636,0.327,-3.049,-1939.14,15m,holdout,0.475,776
4.0,1.0,636,0.316,-3.8861,-2471.54,15m,holdout,0.475,776
4.0,1.5,636,0.296,-5.2808,-3358.62,15m,holdout,0.475,776
4.0,2.0,636,0.272,-6.4332,-4091.55,15m,holdout,0.475,776
4.5,0.25,636,0.39,-0.572,-363.77,15m,holdout,0.475,776
4.5,0.5,636,0.34,-1.7642,-1122.04,15m,holdout,0.475,776
4.5,0.75,636,0.311,-2.7755,-1765.19,15m,holdout,0.475,776
4.5,1.0,636,0.303,-3.6632,-2329.81,15m,holdout,0.475,776
4.5,1.5,636,0.281,-5.0711,-3225.22,15m,holdout,0.475,776
4.5,2.0,636,0.263,-6.2118,-3950.68,15m,holdout,0.475,776
5.0,0.25,636,0.382,-0.4813,-306.08,15m,holdout,0.475,776
5.0,0.5,636,0.329,-1.7679,-1124.36,15m,holdout,0.475,776
5.0,0.75,636,0.299,-2.7562,-1752.92,15m,holdout,0.475,776
5.0,1.0,636,0.289,-3.6372,-2313.28,15m,holdout,0.475,776
5.0,1.5,636,0.269,-5.0431,-3207.43,15m,holdout,0.475,776
5.0,2.0,636,0.258,-6.1821,-3931.82,15m,holdout,0.475,776
1.5,0.25,631,0.482,-1.5369,-969.76,15m,holdout,0.5,776
1.5,0.5,631,0.398,-2.7819,-1755.35,15m,holdout,0.5,776
1.5,0.75,631,0.319,-3.7176,-2345.83,15m,holdout,0.5,776
1.5,1.0,631,0.258,-4.5032,-2841.52,15m,holdout,0.5,776
1.5,1.5,631,0.19,-5.8183,-3671.32,15m,holdout,0.5,776
1.5,2.0,631,0.139,-6.9257,-4370.09,15m,holdout,0.5,776
2.0,0.25,631,0.48,-1.2959,-817.69,15m,holdout,0.5,776
2.0,0.5,631,0.423,-2.5871,-1632.45,15m,holdout,0.5,776
2.0,0.75,631,0.379,-3.6125,-2279.46,15m,holdout,0.5,776
2.0,1.0,631,0.336,-4.4127,-2784.38,15m,holdout,0.5,776
2.0,1.5,631,0.25,-5.7455,-3625.4,15m,holdout,0.5,776
2.0,2.0,631,0.174,-6.8628,-4330.41,15m,holdout,0.5,776
2.5,0.25,631,0.447,-1.1093,-699.99,15m,holdout,0.5,776
2.5,0.5,631,0.41,-2.4445,-1542.49,15m,holdout,0.5,776
2.5,0.75,631,0.379,-3.4907,-2202.65,15m,holdout,0.5,776
2.5,1.0,631,0.353,-4.3104,-2719.89,15m,holdout,0.5,776
2.5,1.5,631,0.295,-5.6635,-3573.68,15m,holdout,0.5,776
2.5,2.0,631,0.227,-6.7924,-4285.98,15m,holdout,0.5,776
3.0,0.25,631,0.433,-0.9469,-597.48,15m,holdout,0.5,776
3.0,0.5,631,0.387,-2.2826,-1440.31,15m,holdout,0.5,776
3.0,0.75,631,0.368,-3.3378,-2106.13,15m,holdout,0.5,776
3.0,1.0,631,0.347,-4.1454,-2615.77,15m,holdout,0.5,776
3.0,1.5,631,0.307,-5.4886,-3463.33,15m,holdout,0.5,776
3.0,2.0,631,0.258,-6.6238,-4179.61,15m,holdout,0.5,776
3.5,0.25,631,0.414,-0.7688,-485.12,15m,holdout,0.5,776
3.5,0.5,631,0.371,-2.0568,-1297.84,15m,holdout,0.5,776
3.5,0.75,631,0.352,-3.1207,-1969.19,15m,holdout,0.5,776
3.5,1.0,631,0.339,-3.9417,-2487.19,15m,holdout,0.5,776
3.5,1.5,631,0.309,-5.2928,-3339.76,15m,holdout,0.5,776
3.5,2.0,631,0.276,-6.4282,-4056.19,15m,holdout,0.5,776
4.0,0.25,631,0.404,-0.6703,-422.97,15m,holdout,0.5,776
4.0,0.5,631,0.357,-1.9432,-1226.16,15m,holdout,0.5,776
4.0,0.75,631,0.334,-3.0076,-1897.81,15m,holdout,0.5,776
4.0,1.0,631,0.322,-3.8448,-2426.07,15m,holdout,0.5,776
4.0,1.5,631,0.301,-5.2384,-3305.45,15m,holdout,0.5,776
4.0,2.0,631,0.277,-6.3893,-4031.64,15m,holdout,0.5,776
4.5,0.25,631,0.395,-0.5351,-337.67,15m,holdout,0.5,776
4.5,0.5,631,0.345,-1.7142,-1081.67,15m,holdout,0.5,776
4.5,0.75,631,0.32,-2.7369,-1726.97,15m,holdout,0.5,776
4.5,1.0,631,0.311,-3.6229,-2286.07,15m,holdout,0.5,776
4.5,1.5,631,0.287,-5.0337,-3176.26,15m,holdout,0.5,776
4.5,2.0,631,0.268,-6.1905,-3906.2,15m,holdout,0.5,776
5.0,0.25,631,0.387,-0.3946,-248.97,15m,holdout,0.5,776
5.0,0.5,631,0.333,-1.7049,-1075.8,15m,holdout,0.5,776
5.0,0.75,631,0.301,-2.7034,-1705.87,15m,holdout,0.5,776
5.0,1.0,631,0.29,-3.5959,-2269.02,15m,holdout,0.5,776
5.0,1.5,631,0.269,-5.008,-3160.06,15m,holdout,0.5,776
5.0,2.0,631,0.257,-6.1498,-3880.53,15m,holdout,0.5,776
1.5,0.25,628,0.482,-1.4512,-911.35,15m,holdout,0.525,776
1.5,0.5,628,0.4,-2.6945,-1692.12,15m,holdout,0.525,776
1.5,0.75,628,0.322,-3.6291,-2279.06,15m,holdout,0.525,776
1.5,1.0,628,0.264,-4.4138,-2771.88,15m,holdout,0.525,776
1.5,1.5,628,0.196,-5.7281,-3597.24,15m,holdout,0.525,776
1.5,2.0,628,0.15,-6.8353,-4292.59,15m,holdout,0.525,776
2.0,0.25,628,0.479,-1.3164,-826.71,15m,holdout,0.525,776
2.0,0.5,628,0.42,-2.6001,-1632.86,15m,holdout,0.525,776
2.0,0.75,628,0.373,-3.622,-2274.63,15m,holdout,0.525,776
2.0,1.0,628,0.33,-4.421,-2776.4,15m,holdout,0.525,776
2.0,1.5,628,0.245,-5.7528,-3612.75,15m,holdout,0.525,776
2.0,2.0,628,0.175,-6.8698,-4314.25,15m,holdout,0.525,776
2.5,0.25,628,0.451,-1.1193,-702.92,15m,holdout,0.525,776
2.5,0.5,628,0.409,-2.4664,-1548.92,15m,holdout,0.525,776
2.5,0.75,628,0.379,-3.519,-2209.96,15m,holdout,0.525,776
2.5,1.0,628,0.357,-4.3334,-2721.4,15m,holdout,0.525,776
2.5,1.5,628,0.296,-5.6819,-3568.26,15m,holdout,0.525,776
2.5,2.0,628,0.231,-6.8085,-4275.72,15m,holdout,0.525,776
3.0,0.25,628,0.43,-0.9805,-615.73,15m,holdout,0.525,776
3.0,0.5,628,0.385,-2.3142,-1453.34,15m,holdout,0.525,776
3.0,0.75,628,0.365,-3.366,-2113.83,15m,holdout,0.525,776
3.0,1.0,628,0.347,-4.1724,-2620.27,15m,holdout,0.525,776
3.0,1.5,628,0.304,-5.5144,-3463.02,15m,holdout,0.525,776
3.0,2.0,628,0.255,-6.6492,-4175.67,15m,holdout,0.525,776
3.5,0.25,628,0.416,-0.7735,-485.78,15m,holdout,0.525,776
3.5,0.5,628,0.371,-2.0849,-1309.31,15m,holdout,0.525,776
3.5,0.75,628,0.35,-3.159,-1983.88,15m,holdout,0.525,776
3.5,1.0,628,0.338,-3.9799,-2499.39,15m,holdout,0.525,776
3.5,1.5,628,0.307,-5.3347,-3350.17,15m,holdout,0.525,776
3.5,2.0,628,0.279,-6.4758,-4066.83,15m,holdout,0.525,776
4.0,0.25,628,0.403,-0.7029,-441.41,15m,holdout,0.525,776
4.0,0.5,628,0.357,-1.9721,-1238.48,15m,holdout,0.525,776
4.0,0.75,628,0.334,-3.0332,-1904.83,15m,holdout,0.525,776
4.0,1.0,628,0.322,-3.8691,-2429.79,15m,holdout,0.525,776
4.0,1.5,628,0.299,-5.2671,-3307.75,15m,holdout,0.525,776
4.0,2.0,628,0.277,-6.4181,-4030.57,15m,holdout,0.525,776
4.5,0.25,628,0.393,-0.5986,-375.92,15m,holdout,0.525,776
4.5,0.5,628,0.346,-1.8021,-1131.75,15m,holdout,0.525,776
4.5,0.75,628,0.32,-2.8191,-1770.37,15m,holdout,0.525,776
4.5,1.0,628,0.311,-3.7045,-2326.41,15m,holdout,0.525,776
4.5,1.5,628,0.288,-5.1159,-3212.81,15m,holdout,0.525,776
4.5,2.0,628,0.269,-6.2738,-3939.93,15m,holdout,0.525,776
5.0,0.25,628,0.387,-0.4281,-268.82,15m,holdout,0.525,776
5.0,0.5,628,0.333,-1.7404,-1092.97,15m,holdout,0.525,776
5.0,0.75,628,0.303,-2.7472,-1725.27,15m,holdout,0.525,776
5.0,1.0,628,0.291,-3.6435,-2288.11,15m,holdout,0.525,776
5.0,1.5,628,0.269,-5.058,-3176.44,15m,holdout,0.525,776
5.0,2.0,628,0.256,-6.2018,-3894.74,15m,holdout,0.525,776
1.5,0.25,627,0.483,-1.565,-981.27,15m,holdout,0.55,776
1.5,0.5,627,0.394,-2.7922,-1750.71,15m,holdout,0.55,776
1.5,0.75,627,0.316,-3.7194,-2332.05,15m,holdout,0.55,776
1.5,1.0,627,0.258,-4.4995,-2821.21,15m,holdout,0.55,776
1.5,1.5,627,0.183,-5.8082,-3641.73,15m,holdout,0.55,776
1.5,2.0,627,0.139,-6.9119,-4333.78,15m,holdout,0.55,776
2.0,0.25,627,0.477,-1.4497,-908.99,15m,holdout,0.55,776
2.0,0.5,627,0.418,-2.7333,-1713.8,15m,holdout,0.55,776
2.0,0.75,627,0.37,-3.6904,-2313.88,15m,holdout,0.55,776
2.0,1.0,627,0.327,-4.4839,-2811.4,15m,holdout,0.55,776
2.0,1.5,627,0.246,-5.8069,-3640.9,15m,holdout,0.55,776
2.0,2.0,627,0.18,-6.9186,-4337.97,15m,holdout,0.55,776
2.5,0.25,627,0.45,-1.2429,-779.28,15m,holdout,0.55,776
2.5,0.5,627,0.408,-2.5553,-1602.16,15m,holdout,0.55,776
2.5,0.75,627,0.381,-3.5917,-2251.98,15m,holdout,0.55,776
2.5,1.0,627,0.36,-4.3977,-2757.34,15m,holdout,0.55,776
2.5,1.5,627,0.298,-5.7363,-3596.68,15m,holdout,0.55,776
2.5,2.0,627,0.23,-6.8569,-4299.3,15m,holdout,0.55,776
3.0,0.25,627,0.429,-1.1162,-699.88,15m,holdout,0.55,776
3.0,0.5,627,0.384,-2.4364,-1527.64,15m,holdout,0.55,776
3.0,0.75,627,0.365,-3.478,-2180.7,15m,holdout,0.55,776
3.0,1.0,627,0.349,-4.2805,-2683.89,15m,holdout,0.55,776
3.0,1.5,627,0.305,-5.6398,-3536.17,15m,holdout,0.55,776
3.0,2.0,627,0.252,-6.7792,-4250.55,15m,holdout,0.55,776
3.5,0.25,627,0.413,-0.9401,-589.42,15m,holdout,0.55,776
3.5,0.5,627,0.367,-2.2511,-1411.41,15m,holdout,0.55,776
3.5,0.75,627,0.348,-3.3222,-2083.03,15m,holdout,0.55,776
3.5,1.0,627,0.335,-4.1413,-2596.62,15m,holdout,0.55,776
3.5,1.5,627,0.301,-5.4937,-3444.53,15m,holdout,0.55,776
3.5,2.0,627,0.271,-6.6334,-4159.12,15m,holdout,0.55,776
4.0,0.25,627,0.402,-0.8457,-530.28,15m,holdout,0.55,776
4.0,0.5,627,0.356,-2.1457,-1345.37,15m,holdout,0.55,776
4.0,0.75,627,0.335,-3.2097,-2012.51,15m,holdout,0.55,776
4.0,1.0,627,0.322,-4.049,-2538.72,15m,holdout,0.55,776
4.0,1.5,627,0.297,-5.4206,-3398.71,15m,holdout,0.55,776
4.0,2.0,627,0.276,-6.564,-4115.61,15m,holdout,0.55,776
4.5,0.25,627,0.394,-0.7385,-463.06,15m,holdout,0.55,776
4.5,0.5,627,0.344,-1.9642,-1231.56,15m,holdout,0.55,776
4.5,0.75,627,0.321,-2.9848,-1871.48,15m,holdout,0.55,776
4.5,1.0,627,0.309,-3.8696,-2426.23,15m,holdout,0.55,776
4.5,1.5,627,0.285,-5.2803,-3310.72,15m,holdout,0.55,776
4.5,2.0,627,0.263,-6.4375,-4036.31,15m,holdout,0.55,776
5.0,0.25,627,0.386,-0.542,-339.8,15m,holdout,0.55,776
5.0,0.5,627,0.33,-1.8731,-1174.42,15m,holdout,0.55,776
5.0,0.75,627,0.301,-2.883,-1807.65,15m,holdout,0.55,776
5.0,1.0,627,0.29,-3.7777,-2368.59,15m,holdout,0.55,776
5.0,1.5,627,0.266,-5.1903,-3254.33,15m,holdout,0.55,776
5.0,2.0,627,0.254,-6.3329,-3970.71,15m,holdout,0.55,776
1.5,0.25,624,0.489,-1.5287,-953.9,15m,holdout,0.575,776
1.5,0.5,624,0.396,-2.7493,-1715.58,15m,holdout,0.575,776
1.5,0.75,624,0.319,-3.6739,-2292.5,15m,holdout,0.575,776
1.5,1.0,624,0.256,-4.4526,-2778.4,15m,holdout,0.575,776
1.5,1.5,624,0.179,-5.7595,-3593.95,15m,holdout,0.575,776
1.5,2.0,624,0.139,-6.8624,-4282.11,15m,holdout,0.575,776
2.0,0.25,624,0.484,-1.3935,-869.56,15m,holdout,0.575,776
2.0,0.5,624,0.417,-2.6748,-1669.1,15m,holdout,0.575,776
2.0,0.75,624,0.367,-3.6309,-2265.68,15m,holdout,0.575,776
2.0,1.0,624,0.324,-4.4237,-2760.39,15m,holdout,0.575,776
2.0,1.5,624,0.24,-5.7459,-3585.44,15m,holdout,0.575,776
2.0,2.0,624,0.176,-6.8572,-4278.9,15m,holdout,0.575,776
2.5,0.25,624,0.457,-1.1792,-735.81,15m,holdout,0.575,776
2.5,0.5,624,0.417,-2.4857,-1551.06,15m,holdout,0.575,776
2.5,0.75,624,0.388,-3.5189,-2195.79,15m,holdout,0.575,776
2.5,1.0,624,0.365,-4.3244,-2698.45,15m,holdout,0.575,776
2.5,1.5,624,0.3,-5.6627,-3533.51,15m,holdout,0.575,776
2.5,2.0,624,0.228,-6.7831,-4232.64,15m,holdout,0.575,776
3.0,0.25,624,0.434,-1.0994,-686.05,15m,holdout,0.575,776
3.0,0.5,624,0.386,-2.4169,-1508.12,15m,holdout,0.575,776
3.0,0.75,624,0.367,-3.4592,-2158.57,15m,holdout,0.575,776
3.0,1.0,624,0.351,-4.2759,-2668.18,15m,holdout,0.575,776
3.0,1.5,624,0.306,-5.6426,-3521.0,15m,holdout,0.575,776
3.0,2.0,624,0.245,-6.7773,-4229.06,15m,holdout,0.575,776
3.5,0.25,624,0.418,-0.9268,-578.3,15m,holdout,0.575,776
3.5,0.5,624,0.369,-2.2545,-1406.83,15m,holdout,0.575,776
3.5,0.75,624,0.349,-3.3244,-2074.4,15m,holdout,0.575,776
3.5,1.0,624,0.335,-4.1434,-2585.51,15m,holdout,0.575,776
3.5,1.5,624,0.301,-5.4958,-3429.36,15m,holdout,0.575,776
3.5,2.0,624,0.266,-6.6356,-4140.62,15m,holdout,0.575,776
4.0,0.25,624,0.407,-0.7326,-457.16,15m,holdout,0.575,776
4.0,0.5,624,0.361,-1.9742,-1231.88,15m,holdout,0.575,776
4.0,0.75,624,0.341,-3.0238,-1886.84,15m,holdout,0.575,776
4.0,1.0,624,0.327,-3.8562,-2406.28,15m,holdout,0.575,776
4.0,1.5,624,0.304,-5.2203,-3257.49,15m,holdout,0.575,776
4.0,2.0,624,0.284,-6.3596,-3968.37,15m,holdout,0.575,776
4.5,0.25,624,0.397,-0.6956,-434.05,15m,holdout,0.575,776
4.5,0.5,624,0.346,-1.975,-1232.43,15m,holdout,0.575,776
4.5,0.75,624,0.324,-3.0291,-1890.16,15m,holdout,0.575,776
4.5,1.0,624,0.312,-3.8724,-2416.37,15m,holdout,0.575,776
4.5,1.5,624,0.29,-5.2718,-3289.62,15m,holdout,0.575,776
4.5,2.0,624,0.268,-6.4258,-4009.68,15m,holdout,0.575,776
5.0,0.25,624,0.389,-0.5139,-320.7,15m,holdout,0.575,776
5.0,0.5,624,0.333,-1.6913,-1055.34,15m,holdout,0.575,776
5.0,0.75,624,0.306,-2.6971,-1683.01,15m,holdout,0.575,776
5.0,1.0,624,0.296,-3.582,-2235.15,15m,holdout,0.575,776
5.0,1.5,624,0.274,-4.9946,-3116.62,15m,holdout,0.575,776
5.0,2.0,624,0.261,-6.1527,-3839.28,15m,holdout,0.575,776
1.5,0.25,618,0.487,-1.61,-994.97,15m,holdout,0.6,776
1.5,0.5,618,0.385,-2.8345,-1751.74,15m,holdout,0.6,776
1.5,0.75,618,0.307,-3.7605,-2323.99,15m,holdout,0.6,776
1.5,1.0,618,0.244,-4.5397,-2805.54,15m,holdout,0.6,776
1.5,1.5,618,0.176,-5.8467,-3613.24,15m,holdout,0.6,776
1.5,2.0,618,0.134,-6.9489,-4294.44,15m,holdout,0.6,776
2.0,0.25,618,0.482,-1.3927,-860.68,15m,holdout,0.6,776
2.0,0.5,618,0.416,-2.6867,-1660.36,15m,holdout,0.6,776
2.0,0.75,618,0.362,-3.65,-2255.7,15m,holdout,0.6,776
2.0,1.0,618,0.317,-4.4467,-2748.05,15m,holdout,0.6,776
