ts_ms,open,high,low,close,volume,turnover
1780140600000,73552.6,73600,73543.7,73569.4,105.946,7794622.6375
1780142400000,73569.4,73648.3,73556,73615.9,152.902,11254042.9239
1780144200000,73615.9,73693.4,73611.4,73658.2,233.056,17164892.1283
1780146000000,73658.2,73841.1,73658.1,73735.4,639.93,47194907.4929
1780147800000,73735.4,73805.4,73625.9,73793,575.391,42403351.6929
1780149600000,73793,74019.9,73780.5,74005.6,1228.466,90808580.0385
1780151400000,74005.6,74076.8,73874.9,73895,943.704,69809061.2971
1780153200000,73895,74016.8,73804.5,73911.4,840.152,62090734.9139
1780155000000,73911.4,73941.8,73803.4,73889.3,307.214,22694179.1503
1780156800000,73889.3,73959,73842,73873.8,245.714,18158051.7878
1780158600000,73873.8,73956.6,73865.6,73904.1,282.315,20870078.522
1780160400000,73904.1,74003.6,73840.1,73899.6,485.417,35885058.6805
1780162200000,73899.6,73990,73780.4,73986.6,476.999,35243539.7736
1780164000000,73986.6,74088.3,73920,73949.3,667.721,49415693.8845
1780165800000,73949.3,74117.7,73929.6,74014.1,346.337,25637557.7603
1780167600000,74014.1,74049.4,73966,73980.1,441.795,32692525.3114
1780169400000,73980.1,74044.2,73944.9,73978.8,547.123,40480959.8846
1780171200000,73978.8,73987.1,73900,73930.1,336.244,24862615.629
1780173000000,73930.1,73990,73891.8,73950.2,495.12,36604934.6223
1780174800000,73950.2,73979.8,73931,73961.7,169.322,12522082.3474
1780176600000,73961.7,74025.3,73892.7,73955.1,310.764,22977720.0158
1780178400000,73955.1,73955.1,73792,73871.8,526.388,38876224.6192
1780180200000,73871.8,73871.8,73756,73843.3,217.428,16047571.9392
1780182000000,73843.3,73971.9,73787.4,73821.3,541.928,40027328.1299
1780183800000,73821.3,73854.1,73740.4,73854.1,369.846,27286300.5075
1780185600000,73854.1,74000,73817.6,73935.1,424.036,31335917.551
1780187400000,73935.1,74009.9,73878.8,73997.4,259.692,19203344.5442
1780189200000,73997.4,74246.1,73988,74071.5,1120.209,83035779.1491
1780191000000,74071.5,74190.5,74009,74023.8,578.728,42876759.0744
1780192800000,74023.8,74223.9,73930.9,73936,1054.386,78136181.6993
1780194600000,73936,74080.8,73854.4,74060.1,894.556,66170893.2188
1780196400000,74060.1,74190.3,74027.7,74175.3,608.098,45066893.9643
1780198200000,74175.3,74188.4,74096.1,74109.9,213.92,15858765.4288
1780200000000,74109.9,74189.3,74051.4,74143.8,507.982,37658926.0174
1780201800000,74143.8,74197.4,74107.9,74142.2,271.636,20144081.6895
1780203600000,74142.2,74179.4,74085,74134.3,194.086,14388292.9103
1780205400000,74134.3,74152.6,74019.1,74022.3,355.597,26339661.7894
1780207200000,74022.3,74030.9,73953.6,73987.7,216.179,15994173.132
1780209000000,73987.7,74068,73982.1,74016.2,138.797,10275747.2812
