ts_ms,open,high,low,close,volume,turnover
1655515800000,1083.3,1083.95,1071.45,1075.55,24390.38,26265340.419
1655517600000,1075.55,1080.9,1070.8,1076.35,14747.19,15867260.958499998
1655519400000,1076.35,1082.85,1072.2,1081.6,13969.84,15041173.2345
1655521200000,1081.6,1082.9,1074.3,1077.25,9140.62,9858619.4695
1655523000000,1077.25,1080.5,1074.95,1078.4,10596.6,11418247.585
1655524800000,1078.4,1079.85,1074.0,1079.15,8871.539999999999,9558247.55
1655526600000,1079.15,1080.2,1075.85,1080.15,8655.4,9335896.854
1655528400000,1080.15,1082.7,1075.0,1076.95,11016.119999999999,11877616.02
1655530200000,1076.95,1078.25,1074.2,1077.0,17201.59,18496952.506
1655532000000,1077.0,1078.65,1074.05,1075.15,7521.58,8093492.388
1655533800000,1075.15,1076.9,993.0,1017.65,175590.1,180286605.909
1655535600000,1017.65,1028.7,982.9,999.7,180489.95,181693233.1645
1655537400000,999.7,1012.3,995.85,1001.95,77905.54999999999,78126492.5555
1655539200000,1001.95,1005.85,972.0,998.0,131081.76,129668680.1125
1655541000000,998.0,1008.0,986.6,989.9,69486.24,69152099.2195
1655542800000,989.9,997.9,983.15,997.55,41919.31,41494244.286
1655544600000,997.55,1000.9,985.4,994.15,29241.23,29005354.843000002
1655546400000,994.15,1017.0,992.5,1008.05,66013.08,66211745.104499996
1655548200000,1008.05,1011.3,1003.3,1005.6,23291.690000000002,23452174.077
1655550000000,1005.6,1014.75,998.1,1014.05,36037.8,36242829.0905
1655551800000,1014.05,1014.55,1003.4,1004.25,22818.8,23020681.023000002
1655553600000,1004.25,1007.95,1000.3,1003.45,18402.370000000003,18466650.8085
1655555400000,1003.45,1006.0,994.05,999.25,21883.66,21866830.7915
1655557200000,999.25,1004.0,993.1,998.6,24997.059999999998,24954855.85
1655559000000,998.6,1001.9,991.85,999.4,25951.65,25881818.740500003
1655560800000,999.4,1003.95,996.85,999.95,23676.68,23694027.98
1655562600000,999.95,1000.95,991.7,992.6,18582.65,18504827.1105
1655564400000,992.6,996.6,987.05,994.05,37324.89,37003389.7205
1655566200000,994.05,996.05,987.7,989.1,13090.58,12988943.542
1655568000000,989.1,999.5,985.5,996.25,27271.339999999997,27074680.1785
1655569800000,996.25,997.9,976.5,981.25,51859.97,51005116.285
1655571600000,981.25,987.4,977.7,982.1,24586.739999999998,24146026.3435
1655573400000,982.1,983.25,953.5,961.9,101646.17,98045380.3015
1655575200000,961.9,963.6,940.0,941.55,84479.49,80503951.191
1655577000000,941.55,951.8,932.5,937.15,82204.79000000001,77395452.69600001
1655578800000,937.15,943.7,927.9,933.25,76258.66,71301399.27
