ts_ms,open,high,low,close,volume,turnover
1780171200000,2028.05,2030.77,2024.89,2027.54,31671.12,0
1780178400000,2027.54,2027.54,2018.91,2021.49,25213.28,0
1780185600000,2021.49,2033.46,2019.31,2028.2,37629.12,0
1780192800000,2028.2,2037.78,2026.75,2032.56,46696.35,0
1780200000000,2032.56,2034.04,2028.53,2029.26,14710.02,0
1780207200000,2029.26,2030.02,2021.68,2023.11,28790.69,0
1780214400000,2023.11,2028.27,2016.53,2020.18,35039.32,0
1780221600000,2020.18,2023.47,2014.47,2022.19,37298.19,0
1780228800000,2022.19,2025.9,2018.18,2019.32,22426.52,0
1780236000000,2019.32,2020.58,2004.39,2009.31,147581.53,0
1780243200000,2009.31,2011.47,1995.63,2005.12,92741.91,0
1780250400000,2005.12,2005.34,1992.77,1998.73,49331.21,0
1780257600000,1998.73,2013.88,1998.73,2011.51,73118.22,0
1780264800000,2011.51,2022.36,1998.84,2006.27,69100.8,0
1780272000000,2006.27,2020.93,1992.89,1993.83,81324.41,0
1780279200000,1993.83,2017.4,1989.6,2008.31,72127.67,0
1780286400000,2008.31,2011.24,1990.64,1993.67,72438.27,0
1780293600000,1993.67,1994.44,1970.47,1975.23,160350.06,0
1780300800000,1975.23,1989.4,1970.83,1986.89,94084.05,0
1780308000000,1986.89,1988.2,1976.43,1980.7,67801.78,0
1780315200000,1980.7,1994.0,1955.03,1970.23,342329.61,0
1780322400000,1970.23,1980.25,1959.28,1967.54,158448.43,0
1780329600000,1967.54,1996.46,1957.66,1989.83,163758.67,0
1780336800000,1989.83,2008.32,1982.38,2003.79,85562.92,0
1780344000000,2003.79,2008.67,1991.33,1993.48,77356.56,0
1780351200000,1993.48,2008.05,1982.73,2005.92,96614.78,0
1780358400000,2005.92,2006.39,1978.28,1979.35,72168.08,0
1780365600000,1979.35,2004.21,1961.0,2003.1,140806.99,0
1780372800000,2003.1,2005.71,1983.2,1983.67,103077.92,0
1780380000000,1983.67,1989.2,1972.72,1980.84,124048.18,0
1780387200000,1980.84,1988.33,1965.54,1974.31,125956.19,0
1780394400000,1974.31,1983.16,1970.64,1977.33,60937.08,0
1780401600000,1977.33,1982.15,1969.24,1973.48,123405.79,0
1780408800000,1973.48,1974.36,1886.18,1913.8,694378.74,0
1780416000000,1913.8,1943.57,1908.35,1923.2,222705.99,0
1780423200000,1923.2,1927.46,1880.0,1911.27,233920.58,0
1780430400000,1911.27,1917.91,1894.5,1899.4,107865.47,0
1780437600000,1899.4,1908.82,1837.2,1859.08,450487.29,0
1780444800000,1859.08,1873.38,1848.62,1863.63,146964.4,0
1780452000000,1863.63,1864.0,1815.58,1826.83,201769.0,0
1780459200000,1826.83,1875.5,1826.49,1872.57,197740.42,0
1780466400000,1872.57,1885.05,1867.05,1877.48,124379.53,0
1780473600000,1877.48,1886.0,1869.0,1875.64,82716.66,0
1780480800000,1875.64,1892.07,1873.89,1877.33,87621.98,0
1780488000000,1877.33,1879.73,1860.37,1866.76,118712.65,0
1780495200000,1866.76,1867.84,1835.16,1836.19,133459.29,0
1780502400000,1836.19,1843.28,1809.96,1827.26,262225.28,0
1780509600000,1827.26,1833.84,1793.75,1802.3,179377.55,0
1780516800000,1802.3,1849.85,1767.42,1849.77,372017.19,0
1780524000000,1849.77,1852.0,1811.53,1812.31,183403.93,0
1780531200000,1812.31,1819.98,1753.94,1758.92,314188.93,0
1780538400000,1758.92,1812.88,1715.18,1808.57,496372.58,0
1780545600000,1808.57,1817.4,1778.5,1783.1,194138.28,0
1780552800000,1783.1,1800.77,1772.39,1776.32,119613.12,0
1780560000000,1776.32,1782.44,1743.45,1765.52,192205.66,0
1780567200000,1765.52,1766.44,1728.75,1750.48,264879.72,0
1780574400000,1750.48,1789.58,1743.25,1784.83,235646.34,0
1780581600000,1784.83,1794.5,1765.0,1776.0,141170.39,0
1780588800000,1776.0,1780.65,1752.76,1766.81,110543.38,0
1780596000000,1766.81,1786.93,1758.79,1775.97,119234.24,0
1780603200000,1775.97,1782.09,1755.46,1760.06,96062.26,0
1780610400000,1760.06,1776.53,1751.22,1769.77,87478.49,0
1780617600000,1769.77,1774.04,1745.03,1752.15,95862.83,0
1780624800000,1752.15,1753.79,1720.62,1728.74,155227.45,0
1780632000000,1728.74,1747.18,1679.6,1683.21,334194.11,0
1780639200000,1683.21,1688.9,1622.06,1677.98,614387.84,0
1780646400000,1677.98,1689.27,1658.11,1681.84,199085.29,0
1780653600000,1681.84,1684.36,1661.75,1662.16,120839.73,0
1780660800000,1662.16,1677.23,1612.0,1613.64,362390.1,0
1780668000000,1613.64,1623.45,1570.82,1582.27,607692.64,0
1780675200000,1582.27,1612.16,1546.16,1593.33,580466.34,0
1780682400000,1593.33,1597.88,1538.32,1572.9,469626.85,0
1780689600000,1572.9,1619.28,1556.32,1609.13,282391.46,0
1780696800000,1609.13,1609.72,1559.78,1582.41,345018.66,0
1780704000000,1582.41,1600.35,1577.18,1582.24,124720.46,0
1780711200000,1582.24,1584.88,1553.55,1562.3,157430.87,0
1780718400000,1562.3,1569.83,1504.0,1566.2,704013.96,0
1780725600000,1566.2,1581.42,1555.13,1574.62,262361.5,0
1780732800000,1574.62,1592.67,1564.35,1569.85,145987.04,0
1780740000000,1569.85,1569.86,1534.08,1557.95,282335.04,0
1780747200000,1557.95,1575.0,1550.57,1556.47,161984.72,0
1780754400000,1556.47,1566.1,1543.56,1559.6,124350.71,0
1780761600000,1559.6,1566.41,1545.56,1552.31,135178.47,0
1780768800000,1552.31,1565.4,1548.73,1553.69,81634.12,0
1780776000000,1553.69,1564.34,1549.97,1557.12,57363.88,0
1780783200000,1557.12,1569.68,1550.46,1568.82,83566.93,0
1780790400000,1568.82,1596.06,1563.09,1589.33,139541.77,0
1780797600000,1589.33,1599.77,1581.2,1593.86,81206.1,0
1780804800000,1593.86,1609.0,1583.62,1602.8,112258.39,0
1780812000000,1602.8,1622.94,1597.2,1614.41,168366.32,0
1780819200000,1614.41,1648.24,1607.64,1632.44,204679.68,0
1780826400000,1632.44,1634.91,1621.3,1629.26,73131.04,0
1780833600000,1629.26,1630.27,1605.5,1616.35,190115.31,0
1780840800000,1616.35,1639.44,1615.78,1629.17,126863.54,0
1780848000000,1629.17,1637.0,1621.52,1630.17,67060.48,0
1780855200000,1630.17,1635.77,1601.09,1611.94,181685.13,0
1780862400000,1611.94,1634.0,1608.18,1633.9,82273.52,0
1780869600000,1633.9,1721.2,1628.03,1689.76,546995.83,0
1780876800000,1689.76,1711.35,1669.83,1686.15,274960.24,0
1780884000000,1686.15,1691.57,1675.68,1678.88,108292.98,0
1780891200000,1678.88,1680.0,1643.74,1652.65,181881.06,0
1780898400000,1652.65,1678.45,1651.64,1672.82,204339.55,0
1780905600000,1672.82,1672.82,1655.99,1670.11,126395.29,0
1780912800000,1670.11,1696.26,1662.29,1683.02,230758.58,0
1780920000000,1683.02,1698.73,1666.04,1680.67,299840.72,0
1780927200000,1680.67,1705.76,1675.28,1690.63,237108.09,0
1780934400000,1690.63,1703.0,1674.28,1685.69,228498.33,0
1780941600000,1685.69,1691.76,1677.53,1683.65,76927.87,0
1780948800000,1683.65,1713.78,1677.71,1702.74,144048.9,0
1780956000000,1702.74,1713.58,1685.46,1688.92,159958.33,0
1780963200000,1688.92,1695.48,1657.1,1667.65,270379.63,0
1780970400000,1667.65,1670.95,1652.97,1668.48,71130.96,0
1780977600000,1668.48,1696.07,1663.44,1687.55,178367.4,0
1780984800000,1687.55,1694.89,1674.17,1679.11,102792.37,0
1780992000000,1679.11,1679.97,1662.39,1669.38,146869.03,0
1780999200000,1669.38,1676.69,1665.0,1670.81,81009.02,0
1781006400000,1670.81,1683.09,1663.05,1665.96,142221.38,0
1781013600000,1665.96,1670.44,1632.0,1635.32,308947.68,0
1781020800000,1635.32,1649.22,1612.0,1642.17,330709.09,0
1781028000000,1642.17,1658.38,1638.5,1656.79,149526.6,0
1781035200000,1656.79,1663.75,1646.0,1649.53,70671.97,0
1781042400000,1649.53,1654.18,1629.29,1638.6,100710.81,0
1781049600000,1638.6,1646.26,1628.42,1638.16,63891.49,0
1781056800000,1638.16,1641.85,1620.38,1629.94,71643.27,0
1781064000000,1629.94,1631.91,1615.04,1627.16,57666.37,0
1781071200000,1627.16,1643.11,1621.38,1639.31,64650.38,0
1781078400000,1639.31,1640.17,1604.0,1622.87,146477.65,0
1781085600000,1622.87,1629.52,1610.31,1619.06,120829.88,0
1781092800000,1619.06,1667.92,1614.54,1651.01,331265.52,0
1781100000000,1651.01,1664.6,1634.71,1657.21,218806.11,0
1781107200000,1657.21,1658.44,1621.18,1631.33,255235.3,0
1781114400000,1631.33,1636.53,1621.29,1629.15,84282.63,0
1781121600000,1629.15,1635.28,1602.47,1610.5,120652.76,0
1781128800000,1610.5,1624.72,1603.36,1620.71,94128.85,0
1781136000000,1620.71,1647.27,1620.7,1642.3,143236.43,0
1781143200000,1642.3,1665.37,1629.75,1653.35,213866.11,0
1781150400000,1653.35,1659.26,1646.84,1647.24,78896.04,0
1781157600000,1647.24,1662.49,1645.35,1653.76,92386.98,0
1781164800000,1653.76,1663.98,1653.53,1658.29,69779.32,0
1781172000000,1658.29,1673.58,1653.5,1665.94,126269.29,0
1781179200000,1665.94,1666.13,1641.72,1652.58,211800.54,0
1781186400000,1652.58,1654.78,1634.38,1644.66,134500.75,0
1781193600000,1644.66,1693.23,1631.69,1687.98,363111.55,0
1781200800000,1687.98,1692.86,1674.88,1680.51,191670.13,0
1781208000000,1680.51,1683.19,1666.34,1676.42,80645.23,0
1781215200000,1676.42,1682.45,1669.35,1672.79,48476.84,0
1781222400000,1672.79,1677.2,1658.19,1666.28,76591.37,0
1781229600000,1666.28,1677.74,1665.91,1672.42,40575.03,0
1781236800000,1672.42,1681.2,1661.17,1663.4,68724.84,0
1781244000000,1663.4,1665.89,1651.0,1661.2,84168.5,0
1781251200000,1661.2,1685.57,1661.12,1679.26,99043.92,0
1781258400000,1679.26,1682.6,1670.86,1673.03,45916.84,0
1781265600000,1673.03,1673.03,1651.97,1656.73,106806.29,0
1781272800000,1656.73,1690.75,1655.11,1658.91,324587.5,0
1781280000000,1658.91,1677.36,1656.08,1667.93,117963.35,0
1781287200000,1667.93,1672.75,1662.48,1664.81,52655.92,0
1781294400000,1664.81,1667.22,1660.91,1663.21,24384.82,0
1781301600000,1663.21,1666.73,1658.11,1665.62,23553.51,0
1781308800000,1665.62,1675.83,1664.5,1673.38,35280.19,0
1781316000000,1673.38,1673.8,1661.93,1664.35,36569.32,0
1781323200000,1664.35,1667.6,1661.22,1664.62,20932.86,0
1781330400000,1664.62,1677.6,1663.0,1675.43,65856.96,0
1781337600000,1675.43,1679.2,1671.82,1673.05,63239.24,0
1781344800000,1673.05,1678.19,1672.07,1677.43,21512.02,0
1781352000000,1677.43,1683.45,1675.73,1677.2,34076.91,0
1781359200000,1677.2,1686.27,1676.72,1681.3,39954.54,0
1781366400000,1681.3,1681.84,1670.01,1673.36,119663.57,0
1781373600000,1673.36,1681.93,1673.2,1677.46,25351.52,0
1781380800000,1677.46,1698.08,1673.81,1685.75,56511.95,0
1781388000000,1685.75,1685.9,1677.31,1680.51,20637.77,0
1781395200000,1680.51,1689.92,1677.92,1683.07,21155.75,0
1781402400000,1683.07,1685.04,1679.01,1680.99,16038.51,0
1781409600000,1680.99,1681.85,1672.96,1677.28,26038.74,0
1781416800000,1677.28,1681.59,1672.41,1674.97,34733.02,0
1781424000000,1674.97,1678.41,1668.03,1677.7,42037.36,0
1781431200000,1677.7,1677.92,1671.29,1672.84,21114.05,0
1781438400000,1672.84,1673.98,1663.27,1665.72,44200.86,0
1781445600000,1665.72,1669.59,1653.42,1662.07,88191.94,0
1781452800000,1662.07,1667.65,1658.83,1661.56,45158.43,0
1781460000000,1661.56,1667.28,1658.0,1664.58,21058.58,0
1781467200000,1664.58,1731.99,1661.43,1717.92,260846.39,0
1781474400000,1717.92,1728.42,1711.0,1724.77,150751.25,0
1781481600000,1724.77,1731.91,1708.85,1715.18,95079.4,0
1781488800000,1715.18,1726.3,1713.26,1720.13,41844.97,0
1781496000000,1720.13,1722.0,1715.0,1719.73,42685.69,0
1781503200000,1719.73,1723.29,1715.31,1715.74,32513.7,0
1781510400000,1715.74,1726.27,1711.19,1717.7,64798.0,0
1781517600000,1717.7,1770.0,1717.06,1763.81,314366.05,0
1781524800000,1763.81,1826.57,1759.22,1813.42,411764.3,0
1781532000000,1813.42,1848.58,1803.59,1844.61,261481.08,0
1781539200000,1844.61,1846.73,1822.82,1828.38,149730.69,0
1781546400000,1828.38,1834.76,1810.65,1821.04,102493.98,0
1781553600000,1821.04,1825.91,1807.65,1810.5,51372.79,0
1781560800000,1810.5,1812.96,1781.7,1795.1,136700.0,0
1781568000000,1795.1,1801.17,1787.67,1791.19,72651.31,0
1781575200000,1791.19,1793.43,1763.69,1778.28,136278.6,0
1781582400000,1778.28,1782.3,1757.0,1761.18,109620.18,0
1781589600000,1761.18,1776.02,1761.18,1773.2,68922.74,0
1781596800000,1773.2,1807.5,1772.13,1788.85,177817.15,0
1781604000000,1788.85,1799.95,1787.7,1798.91,62255.6,0
1781611200000,1798.91,1839.53,1790.36,1797.09,247435.86,0
1781618400000,1797.09,1804.98,1762.34,1781.51,217090.78,0
1781625600000,1781.51,1799.1,1772.17,1794.34,89233.34,0
1781632800000,1794.34,1807.88,1788.19,1794.74,114190.98,0
1781640000000,1794.74,1799.8,1788.38,1795.63,32376.46,0
1781647200000,1795.63,1798.8,1790.24,1792.23,24232.21,0
1781654400000,1792.23,1798.64,1778.46,1797.06,74510.45,0
1781661600000,1797.06,1809.79,1786.53,1792.98,85486.67,0
1781668800000,1792.98,1801.37,1788.1,1793.27,41438.52,0
1781676000000,1793.27,1796.82,1777.08,1784.13,81574.79,0
1781683200000,1784.13,1785.39,1758.95,1772.18,126996.14,0
1781690400000,1772.18,1775.19,1758.33,1763.11,65805.22,0
1781697600000,1763.11,1771.28,1741.5,1760.14,179387.09,0
1781704800000,1760.14,1776.95,1740.36,1772.48,159178.31,0
1781712000000,1772.48,1796.67,1766.62,1788.6,148377.02,0
1781719200000,1788.6,1788.78,1728.1,1733.61,420128.55,0
1781726400000,1733.61,1747.0,1732.07,1738.15,86963.41,0
1781733600000,1738.15,1750.97,1724.38,1749.68,72619.84,0
1781740800000,1749.68,1762.63,1748.97,1754.15,53458.41,0
1781748000000,1754.15,1758.5,1740.16,1743.21,63705.68,0
1781755200000,1743.21,1744.81,1719.64,1729.91,110987.58,0
1781762400000,1729.91,1752.99,1724.49,1748.99,81569.92,0
1781769600000,1748.99,1753.05,1741.39,1745.59,104841.35,0
1781776800000,1745.59,1752.56,1738.17,1742.31,70688.21,0
1781784000000,1742.31,1752.37,1726.76,1735.81,108196.93,0
1781791200000,1735.81,1744.67,1678.0,1681.01,409827.94,0
1781798400000,1681.01,1692.0,1670.64,1678.28,219755.14,0
1781805600000,1678.28,1706.97,1675.41,1704.71,131222.02,0
1781812800000,1704.71,1716.78,1700.93,1707.5,85724.99,0
1781820000000,1707.5,1711.65,1699.26,1710.08,33945.7,0
1781827200000,1710.08,1719.16,1705.16,1712.67,46385.58,0
1781834400000,1712.67,1714.47,1678.28,1696.74,157319.38,0
1781841600000,1696.74,1702.3,1684.48,1696.56,68001.2,0
1781848800000,1696.56,1702.64,1689.0,1694.92,62789.4,0
1781856000000,1694.92,1699.0,1687.35,1688.45,54243.02,0
1781863200000,1688.45,1694.0,1686.05,1690.99,39366.23,0
1781870400000,1690.99,1711.0,1678.0,1702.23,163259.37,0
1781877600000,1702.23,1711.79,1695.32,1707.05,95619.03,0
1781884800000,1707.05,1711.05,1692.4,1703.92,68460.72,0
1781892000000,1703.92,1704.74,1697.09,1700.32,27071.43,0
1781899200000,1700.32,1708.65,1697.64,1701.01,24821.66,0
1781906400000,1701.01,1714.77,1699.56,1710.16,41622.42,0
1781913600000,1710.16,1718.0,1705.7,1708.95,55251.62,0
1781920800000,1708.95,1709.71,1702.39,1707.38,19494.71,0
1781928000000,1707.38,1734.07,1705.75,1725.25,131728.1,0
1781935200000,1725.25,1729.0,1722.08,1725.05,41078.15,0
1781942400000,1725.05,1729.77,1720.09,1727.8,57380.74,0
1781949600000,1727.8,1732.7,1724.68,1726.31,31178.16,0
1781956800000,1726.31,1729.8,1711.52,1716.61,67016.22,0
1781964000000,1716.61,1749.0,1707.15,1740.11,204660.91,0
1781971200000,1740.11,1740.26,1720.01,1725.84,69555.72,0
1781978400000,1725.84,1731.3,1723.67,1728.26,47208.44,0
1781985600000,1728.26,1737.24,1725.5,1734.73,34603.78,0
1781992800000,1734.73,1745.73,1732.3,1740.0,55734.67,0
1782000000000,1740.0,1740.2,1733.37,1735.98,31636.5,0
1782007200000,1735.98,1740.96,1732.5,1737.14,19508.23,0
1782014400000,1737.14,1740.66,1728.28,1732.48,41426.06,0
1782021600000,1732.48,1737.9,1730.51,1731.16,23370.77,0
1782028800000,1731.16,1733.62,1722.54,1732.05,44038.82,0
1782036000000,1732.05,1736.55,1716.93,1724.45,70101.57,0
1782043200000,1724.45,1727.35,1715.15,1724.23,88356.39,0
1782050400000,1724.23,1731.97,1720.78,1729.9,52443.35,0
1782057600000,1729.9,1730.87,1721.28,1726.49,26762.04,0
1782064800000,1726.49,1738.56,1720.67,1733.29,48298.33,0
1782072000000,1733.29,1734.75,1700.0,1717.35,150221.41,0
1782079200000,1717.35,1720.27,1703.19,1706.15,86774.62,0
1782086400000,1706.15,1759.26,1705.92,1743.07,226415.69,0
1782093600000,1743.07,1744.8,1725.5,1729.15,103607.92,0
1782100800000,1729.15,1739.0,1726.62,1736.13,52097.09,0
1782108000000,1736.13,1751.13,1732.32,1745.81,88970.51,0
